,Unnamed: 0,Clase,Clase1,Clase2,Clase3,Clase4,Clase5,Predicciones
11766,11766,4,459.0,532.0,507.0,729.0,395.0,4
11767,11767,4,126.0,173.0,173.0,449.0,116.0,4
11768,11768,4,413.0,432.0,491.0,2094.0,148.0,4
11769,11769,4,762.0,730.0,894.0,2329.0,667.0,4
11770,11770,4,482.0,471.0,540.0,1114.0,340.0,4
11771,11771,4,794.0,860.0,1060.0,2325.0,415.0,4
11772,11772,4,620.0,799.0,896.0,1463.0,746.0,4
11773,11773,4,387.0,412.0,548.0,1227.0,292.0,4
11774,11774,4,384.0,412.0,559.0,1311.0,309.0,4
11775,11775,4,521.0,732.0,500.0,1870.0,320.0,4
11776,11776,4,312.0,548.0,476.0,1058.0,458.0,4
11777,11777,4,723.0,762.0,815.0,945.0,1072.0,4
11778,11778,4,620.0,831.0,738.0,1965.0,485.0,4
11779,11779,4,386.0,693.0,346.0,1041.0,648.0,4
11780,11780,4,355.0,612.0,577.0,426.0,244.0,2
11781,11781,4,863.0,948.0,975.0,982.0,1397.0,5
11782,11782,4,300.0,358.0,341.0,1014.0,154.0,4
11783,11783,4,386.0,423.0,442.0,1520.0,344.0,4
11784,11784,4,563.0,612.0,662.0,1641.0,471.0,4
11785,11785,4,692.0,803.0,715.0,1839.0,446.0,4
11786,11786,4,1043.0,1133.0,1163.0,1441.0,939.0,4
11787,11787,4,955.0,935.0,843.0,1807.0,642.0,4
11788,11788,4,470.0,504.0,462.0,1205.0,591.0,4
11789,11789,4,798.0,938.0,733.0,2066.0,577.0,4
11790,11790,4,481.0,586.0,460.0,943.0,242.0,4
11791,11791,4,227.0,299.0,264.0,477.0,407.0,4
11792,11792,4,421.0,544.0,641.0,1558.0,329.0,4
11793,11793,4,197.0,416.0,315.0,550.0,341.0,4
11794,11794,4,697.0,617.0,536.0,1369.0,306.0,4
11795,11795,4,501.0,610.0,530.0,1100.0,876.0,4
11796,11796,4,367.0,370.0,406.0,1395.0,365.0,4
11797,11797,4,367.0,372.0,433.0,1005.0,638.0,4
11798,11798,4,245.0,302.0,540.0,1102.0,356.0,4
11799,11799,4,502.0,605.0,539.0,891.0,430.0,4
11800,11800,4,190.0,193.0,224.0,751.0,202.0,4
11801,11801,4,780.0,759.0,881.0,1550.0,756.0,4
11802,11802,4,610.0,545.0,625.0,1430.0,262.0,4
11803,11803,4,331.0,379.0,383.0,1002.0,144.0,4
11804,11804,4,620.0,789.0,795.0,2093.0,351.0,4
11805,11805,4,429.0,447.0,611.0,1030.0,846.0,4
11806,11806,4,709.0,643.0,853.0,2175.0,553.0,4
11807,11807,4,631.0,865.0,778.0,1538.0,1073.0,4
11808,11808,4,693.0,789.0,728.0,978.0,856.0,4
11809,11809,4,588.0,640.0,636.0,1041.0,565.0,4
11810,11810,4,336.0,475.0,510.0,656.0,373.0,4
11811,11811,4,499.0,518.0,638.0,1149.0,345.0,4
11812,11812,4,517.0,690.0,719.0,1813.0,447.0,4
11813,11813,4,324.0,525.0,500.0,865.0,319.0,4
11814,11814,4,650.0,630.0,548.0,1276.0,594.0,4
11815,11815,4,632.0,693.0,770.0,1011.0,314.0,4
11816,11816,4,620.0,588.0,614.0,595.0,718.0,1
11817,11817,4,355.0,376.0,409.0,638.0,281.0,4
11818,11818,4,382.0,490.0,684.0,1036.0,144.0,4
11819,11819,4,399.0,525.0,583.0,649.0,795.0,4
11820,11820,4,791.0,751.0,932.0,1346.0,893.0,4
11821,11821,4,505.0,628.0,735.0,1616.0,379.0,4
11822,11822,4,303.0,407.0,346.0,1211.0,178.0,4
11823,11823,4,714.0,742.0,915.0,1467.0,1050.0,4
11824,11824,4,646.0,794.0,674.0,2046.0,300.0,4
11825,11825,4,452.0,682.0,633.0,1015.0,510.0,4
11826,11826,4,341.0,428.0,511.0,640.0,215.0,4
11827,11827,4,133.0,164.0,262.0,465.0,192.0,4
11828,11828,4,190.0,340.0,292.0,1179.0,383.0,4
11829,11829,4,714.0,849.0,808.0,1041.0,952.0,4
11830,11830,4,1110.0,1404.0,1470.0,1736.0,874.0,4
11831,11831,4,574.0,725.0,910.0,1405.0,494.0,4
11832,11832,4,606.0,710.0,680.0,1036.0,792.0,4
11833,11833,4,424.0,653.0,710.0,1018.0,606.0,4
11834,11834,4,595.0,974.0,870.0,1423.0,791.0,4
11835,11835,4,267.0,356.0,355.0,1320.0,130.0,4
11836,11836,4,662.0,612.0,673.0,1464.0,645.0,4
11837,11837,4,335.0,468.0,428.0,1371.0,224.0,4
11838,11838,4,519.0,453.0,757.0,1331.0,560.0,4
11839,11839,4,370.0,474.0,510.0,1274.0,557.0,4
11840,11840,4,1020.0,1268.0,1343.0,2481.0,1030.0,4
11841,11841,4,475.0,601.0,577.0,1165.0,397.0,4
11842,11842,4,394.0,526.0,505.0,535.0,652.0,4
11843,11843,4,405.0,498.0,400.0,900.0,590.0,4
11844,11844,4,1197.0,1356.0,1581.0,3382.0,510.0,4
11845,11845,4,1229.0,1396.0,1528.0,2957.0,983.0,4
11846,11846,4,1019.0,1240.0,1351.0,2274.0,1986.0,4
11847,11847,4,1225.0,1543.0,1212.0,1317.0,1606.0,2
11848,11848,4,891.0,859.0,1183.0,2480.0,1014.0,4
11849,11849,4,376.0,585.0,574.0,1921.0,457.0,4
11850,11850,4,802.0,778.0,1033.0,1968.0,644.0,4
11851,11851,4,1465.0,1407.0,1855.0,4162.0,356.0,4
11852,11852,4,1124.0,1146.0,1331.0,2399.0,834.0,4
11853,11853,4,1007.0,1253.0,1012.0,1668.0,835.0,4
11854,11854,4,1032.0,1048.0,1025.0,2362.0,971.0,4
11855,11855,4,546.0,520.0,624.0,1166.0,405.0,4
11856,11856,4,449.0,503.0,605.0,764.0,680.0,4
11857,11857,4,777.0,928.0,885.0,2198.0,517.0,4
11858,11858,4,929.0,947.0,1094.0,2057.0,577.0,4
11859,11859,4,1082.0,1028.0,1144.0,1605.0,727.0,4
11860,11860,4,747.0,739.0,701.0,655.0,845.0,1
11861,11861,4,689.0,940.0,965.0,2287.0,452.0,4
11862,11862,4,908.0,961.0,1156.0,2717.0,439.0,4
11863,11863,4,628.0,527.0,775.0,2218.0,243.0,4
11864,11864,4,740.0,972.0,817.0,2019.0,625.0,4
11865,11865,4,1100.0,1144.0,1466.0,2862.0,841.0,4
11866,11866,4,927.0,986.0,1070.0,2233.0,422.0,4
11867,11867,4,704.0,897.0,849.0,1259.0,332.0,4
11868,11868,4,684.0,736.0,627.0,1544.0,431.0,4
11869,11869,4,935.0,1119.0,852.0,1959.0,651.0,4
11870,11870,4,705.0,791.0,704.0,1139.0,735.0,4
11871,11871,4,1071.0,1268.0,1165.0,1933.0,633.0,4
11872,11872,4,739.0,817.0,989.0,2499.0,266.0,4
11873,11873,4,283.0,339.0,489.0,1436.0,169.0,4
11874,11874,4,768.0,944.0,764.0,1840.0,354.0,4
11875,11875,4,1048.0,1250.0,1472.0,2793.0,730.0,4
11876,11876,4,483.0,674.0,819.0,1580.0,301.0,4
11877,11877,4,919.0,864.0,981.0,1786.0,908.0,4
11878,11878,4,822.0,736.0,696.0,1462.0,443.0,4
11879,11879,4,914.0,858.0,801.0,1419.0,837.0,4
11880,11880,4,310.0,384.0,597.0,1189.0,355.0,4
11881,11881,4,269.0,389.0,389.0,1793.0,354.0,4
11882,11882,4,950.0,1036.0,1138.0,1711.0,934.0,4
11883,11883,4,518.0,633.0,573.0,940.0,286.0,4
11884,11884,4,889.0,967.0,1099.0,1975.0,433.0,4
11885,11885,4,643.0,807.0,732.0,1206.0,328.0,4
11886,11886,4,347.0,471.0,451.0,551.0,300.0,4
11887,11887,4,845.0,1032.0,1109.0,1171.0,406.0,3
11888,11888,4,965.0,971.0,974.0,1901.0,768.0,4
11889,11889,4,574.0,589.0,763.0,1456.0,507.0,4
11890,11890,4,537.0,637.0,683.0,871.0,909.0,4
11891,11891,4,661.0,723.0,659.0,695.0,756.0,1
11892,11892,4,581.0,793.0,753.0,1482.0,668.0,4
11893,11893,4,913.0,876.0,1114.0,2629.0,470.0,4
11894,11894,4,789.0,564.0,655.0,747.0,690.0,1
11895,11895,4,494.0,521.0,526.0,994.0,291.0,4
11896,11896,4,855.0,940.0,882.0,1588.0,649.0,4
11897,11897,4,690.0,668.0,803.0,1743.0,545.0,4
11898,11898,4,463.0,641.0,787.0,576.0,251.0,3
11899,11899,4,377.0,659.0,633.0,1354.0,392.0,4
11900,11900,4,1045.0,919.0,1055.0,2466.0,274.0,4
11901,11901,4,754.0,870.0,1007.0,2101.0,724.0,4
11902,11902,4,241.0,357.0,367.0,561.0,289.0,4
11903,11903,4,493.0,630.0,676.0,883.0,395.0,4
11904,11904,4,1083.0,907.0,1231.0,2310.0,388.0,4
11905,11905,4,919.0,1014.0,993.0,712.0,1182.0,3
11906,11906,4,834.0,761.0,973.0,1249.0,685.0,4
11907,11907,4,713.0,694.0,908.0,805.0,729.0,3
11908,11908,4,540.0,652.0,589.0,598.0,684.0,2
11909,11909,4,929.0,970.0,1039.0,1053.0,784.0,3
11910,11910,4,834.0,728.0,723.0,692.0,637.0,1
11911,11911,4,703.0,955.0,839.0,1597.0,459.0,4
11912,11912,4,593.0,998.0,845.0,818.0,678.0,2
11913,11913,4,687.0,1061.0,733.0,648.0,622.0,2
11914,11914,4,561.0,685.0,503.0,745.0,846.0,4
11915,11915,4,810.0,772.0,927.0,906.0,1239.0,3
11916,11916,4,1080.0,1089.0,897.0,665.0,1286.0,1
11917,11917,4,491.0,407.0,547.0,620.0,1468.0,5
11918,11918,4,597.0,584.0,797.0,1604.0,628.0,4
11919,11919,4,1190.0,1035.0,1393.0,2980.0,401.0,4
11920,11920,4,656.0,627.0,491.0,716.0,542.0,1
11921,11921,4,934.0,886.0,968.0,1486.0,593.0,4
11922,11922,4,764.0,716.0,688.0,729.0,654.0,1
11923,11923,4,342.0,454.0,416.0,453.0,399.0,4
11924,11924,4,660.0,664.0,569.0,509.0,569.0,1
11925,11925,4,688.0,833.0,723.0,1149.0,342.0,4
11926,11926,4,353.0,395.0,479.0,803.0,381.0,4
11927,11927,4,486.0,577.0,584.0,844.0,679.0,4
11928,11928,4,557.0,689.0,731.0,911.0,576.0,4
11929,11929,4,245.0,302.0,474.0,851.0,142.0,4
11930,11930,4,598.0,719.0,804.0,1321.0,332.0,4
11931,11931,4,947.0,1090.0,1247.0,1187.0,1117.0,3
11932,11932,4,1019.0,998.0,1167.0,2095.0,505.0,4
11933,11933,4,1048.0,1240.0,1232.0,1695.0,1059.0,4
11934,11934,4,967.0,934.0,1296.0,2141.0,561.0,4
11935,11935,4,1095.0,1138.0,1224.0,2417.0,452.0,4
11936,11936,4,682.0,676.0,828.0,1472.0,381.0,4
11937,11937,4,1039.0,1069.0,1380.0,2263.0,548.0,4
11938,11938,4,1216.0,1257.0,1654.0,2998.0,2421.0,4
11939,11939,4,997.0,1051.0,1182.0,1911.0,1070.0,4
11940,11940,4,630.0,616.0,813.0,1618.0,282.0,4
11941,11941,4,678.0,1006.0,861.0,1658.0,560.0,4
11942,11942,4,843.0,916.0,1079.0,1650.0,869.0,4
11943,11943,4,926.0,811.0,1337.0,2371.0,3122.0,4
11944,11944,4,413.0,461.0,426.0,672.0,395.0,4
11945,11945,4,821.0,857.0,1148.0,2025.0,1851.0,4
11946,11946,4,916.0,916.0,954.0,1359.0,658.0,4
11947,11947,4,490.0,557.0,575.0,629.0,605.0,4
11948,11948,4,553.0,585.0,652.0,950.0,485.0,4
11949,11949,4,556.0,559.0,645.0,1070.0,420.0,4
11950,11950,4,985.0,1027.0,1146.0,1014.0,1381.0,3
11951,11951,4,1052.0,1066.0,1275.0,2222.0,882.0,4
11952,11952,4,673.0,840.0,938.0,1923.0,401.0,4
11953,11953,4,499.0,545.0,677.0,1414.0,389.0,4
11954,11954,4,309.0,346.0,377.0,441.0,368.0,4
11955,11955,4,488.0,574.0,596.0,535.0,828.0,5
11956,11956,4,599.0,615.0,444.0,621.0,766.0,1
11957,11957,4,534.0,567.0,686.0,1026.0,405.0,4
11958,11958,4,405.0,713.0,689.0,1294.0,304.0,4
11959,11959,4,581.0,642.0,710.0,1150.0,470.0,4
11960,11960,4,445.0,412.0,441.0,791.0,600.0,4
11961,11961,4,596.0,709.0,708.0,1053.0,425.0,4
11962,11962,4,746.0,753.0,911.0,1321.0,1237.0,4
11963,11963,4,337.0,323.0,360.0,590.0,306.0,4
11964,11964,4,829.0,808.0,893.0,1273.0,2016.0,5
11965,11965,4,877.0,909.0,880.0,1196.0,669.0,4
11966,11966,4,776.0,839.0,884.0,1137.0,567.0,4
11967,11967,4,644.0,633.0,655.0,602.0,680.0,1
11968,11968,4,414.0,552.0,572.0,903.0,206.0,4
11969,11969,4,419.0,489.0,685.0,873.0,606.0,4
11970,11970,4,676.0,434.0,433.0,730.0,384.0,1
11971,11971,4,473.0,970.0,872.0,631.0,277.0,2
11972,11972,4,632.0,879.0,997.0,1236.0,597.0,4
11973,11973,4,401.0,406.0,521.0,1095.0,504.0,4
11974,11974,4,361.0,363.0,393.0,841.0,281.0,4
11975,11975,4,1072.0,1093.0,1104.0,1563.0,1157.0,4
11976,11976,4,398.0,414.0,424.0,1764.0,211.0,4
11977,11977,4,242.0,298.0,281.0,962.0,283.0,4
11978,11978,4,700.0,736.0,690.0,1332.0,866.0,4
11979,11979,4,580.0,647.0,581.0,978.0,267.0,4
11980,11980,4,751.0,743.0,888.0,1568.0,350.0,4
11981,11981,4,914.0,871.0,916.0,1783.0,613.0,4
11982,11982,4,1079.0,1134.0,1056.0,1210.0,796.0,1
11983,11983,4,726.0,675.0,631.0,913.0,487.0,4
11984,11984,4,953.0,975.0,1025.0,1847.0,1132.0,4
11985,11985,4,590.0,638.0,675.0,2076.0,518.0,4
11986,11986,4,807.0,582.0,703.0,1227.0,398.0,4
11987,11987,4,798.0,847.0,967.0,1863.0,380.0,4
11988,11988,4,917.0,931.0,1065.0,1566.0,637.0,4
11989,11989,4,577.0,627.0,611.0,1033.0,522.0,4
11990,11990,4,829.0,959.0,1154.0,2077.0,573.0,4
11991,11991,4,1126.0,1268.0,1297.0,1577.0,986.0,4
11992,11992,4,789.0,877.0,1138.0,2359.0,683.0,4
11993,11993,4,733.0,732.0,738.0,2013.0,416.0,4
11994,11994,4,645.0,589.0,726.0,1645.0,455.0,4
11995,11995,4,658.0,753.0,658.0,1912.0,283.0,4
11996,11996,4,471.0,540.0,565.0,1269.0,169.0,4
11997,11997,4,716.0,755.0,824.0,1508.0,556.0,4
11998,11998,4,527.0,576.0,738.0,1638.0,248.0,4
11999,11999,4,1187.0,1208.0,1441.0,1250.0,1215.0,3
12000,12000,4,730.0,711.0,723.0,1465.0,395.0,4
12001,12001,4,272.0,252.0,366.0,703.0,161.0,4
12002,12002,4,276.0,319.0,534.0,1147.0,883.0,4
12003,12003,4,640.0,622.0,672.0,1183.0,1051.0,4
12004,12004,4,930.0,862.0,760.0,1117.0,947.0,1
12005,12005,4,886.0,801.0,904.0,1625.0,420.0,4
12006,12006,4,879.0,835.0,892.0,986.0,727.0,1
12007,12007,4,516.0,565.0,649.0,1279.0,483.0,4
12008,12008,4,227.0,282.0,405.0,722.0,145.0,4
12009,12009,4,428.0,528.0,557.0,1799.0,541.0,4
12010,12010,4,593.0,634.0,729.0,1370.0,396.0,4
12011,12011,4,495.0,676.0,786.0,1154.0,391.0,4
12012,12012,4,479.0,433.0,463.0,816.0,339.0,4
12013,12013,4,940.0,1014.0,1008.0,1387.0,667.0,4
12014,12014,4,652.0,601.0,737.0,1437.0,722.0,4
12015,12015,4,487.0,533.0,557.0,854.0,813.0,4
12016,12016,4,430.0,479.0,585.0,1349.0,328.0,4
12017,12017,4,290.0,365.0,413.0,1211.0,353.0,4
12018,12018,4,1261.0,1255.0,1325.0,2558.0,539.0,4
12019,12019,4,1138.0,1121.0,1310.0,2968.0,699.0,4
12020,12020,4,453.0,741.0,724.0,1565.0,321.0,4
12021,12021,4,433.0,390.0,488.0,1180.0,210.0,4
12022,12022,4,912.0,971.0,1192.0,2483.0,414.0,4
12023,12023,4,637.0,823.0,822.0,1252.0,582.0,4
12024,12024,4,893.0,942.0,1124.0,2215.0,321.0,4
12025,12025,4,450.0,484.0,577.0,825.0,488.0,4
12026,12026,4,394.0,414.0,524.0,932.0,587.0,4
12027,12027,4,349.0,452.0,569.0,960.0,413.0,4
12028,12028,4,473.0,394.0,384.0,782.0,274.0,4
12029,12029,4,340.0,390.0,414.0,1725.0,304.0,4
12030,12030,4,515.0,659.0,676.0,1063.0,584.0,4
12031,12031,4,1033.0,1011.0,1246.0,2648.0,576.0,4
12032,12032,4,942.0,1030.0,955.0,1509.0,752.0,4
12033,12033,4,400.0,414.0,483.0,1555.0,300.0,4
12034,12034,4,917.0,1234.0,1243.0,1919.0,936.0,4
12035,12035,4,948.0,946.0,1128.0,1654.0,787.0,4
12036,12036,4,1297.0,1442.0,1291.0,1562.0,1357.0,2
12037,12037,4,877.0,953.0,947.0,2271.0,447.0,4
12038,12038,4,542.0,492.0,477.0,806.0,542.0,4
12039,12039,4,271.0,321.0,446.0,839.0,261.0,4
12040,12040,4,557.0,591.0,533.0,1650.0,234.0,4
12041,12041,4,801.0,804.0,739.0,902.0,497.0,1
12042,12042,4,1349.0,1422.0,1433.0,2396.0,780.0,4
12043,12043,4,720.0,819.0,758.0,1544.0,225.0,4
12044,12044,4,1028.0,852.0,1174.0,2563.0,1046.0,4
12045,12045,4,698.0,617.0,719.0,1170.0,380.0,4
12046,12046,4,493.0,410.0,418.0,535.0,642.0,1
12047,12047,4,266.0,334.0,329.0,767.0,279.0,4
12048,12048,4,929.0,874.0,1026.0,2177.0,695.0,4
12049,12049,4,782.0,544.0,628.0,1031.0,555.0,1
12050,12050,4,340.0,347.0,575.0,1013.0,479.0,4
12051,12051,4,483.0,541.0,534.0,1013.0,296.0,4
12052,12052,4,482.0,537.0,525.0,578.0,596.0,4
12053,12053,4,591.0,609.0,665.0,793.0,967.0,4
12054,12054,4,416.0,444.0,538.0,764.0,399.0,4
12055,12055,4,748.0,804.0,782.0,945.0,1220.0,4
12056,12056,4,639.0,728.0,804.0,1459.0,489.0,4
12057,12057,4,330.0,332.0,364.0,474.0,330.0,4
12058,12058,4,644.0,932.0,917.0,1986.0,497.0,4
12059,12059,4,523.0,594.0,756.0,989.0,602.0,4
12060,12060,4,435.0,692.0,934.0,2101.0,684.0,4
12061,12061,4,761.0,984.0,926.0,1253.0,812.0,4
12062,12062,4,844.0,962.0,1063.0,983.0,991.0,3
12063,12063,4,792.0,1064.0,1166.0,1908.0,587.0,4
12064,12064,4,692.0,828.0,954.0,1394.0,936.0,4
12065,12065,4,598.0,710.0,830.0,1009.0,871.0,4
12066,12066,4,570.0,593.0,705.0,839.0,691.0,4
12067,12067,4,346.0,383.0,508.0,1177.0,420.0,4
12068,12068,4,340.0,394.0,577.0,1284.0,268.0,4
12069,12069,4,384.0,509.0,592.0,1261.0,415.0,4
12070,12070,4,301.0,432.0,465.0,1181.0,287.0,4
12071,12071,4,427.0,474.0,611.0,1291.0,175.0,4
12072,12072,4,548.0,657.0,800.0,1063.0,329.0,4
12073,12073,4,678.0,857.0,1148.0,2199.0,349.0,4
12074,12074,4,839.0,1112.0,1420.0,2121.0,664.0,4
12075,12075,4,694.0,815.0,748.0,895.0,693.0,4
12076,12076,4,549.0,537.0,748.0,714.0,517.0,3
12077,12077,4,1104.0,1278.0,1462.0,2745.0,817.0,4
12078,12078,4,562.0,636.0,701.0,1135.0,468.0,4
12079,12079,4,438.0,523.0,541.0,613.0,518.0,4
12080,12080,4,486.0,711.0,496.0,918.0,575.0,4
12081,12081,4,303.0,282.0,350.0,954.0,420.0,4
12082,12082,4,407.0,343.0,388.0,1181.0,587.0,4
12083,12083,5,1555.0,1309.0,1343.0,908.0,4010.0,5
12084,12084,5,1452.0,1267.0,1228.0,1061.0,3987.0,5
12085,12085,5,1520.0,1568.0,1193.0,865.0,2859.0,5
12086,12086,5,1420.0,980.0,881.0,651.0,1901.0,5
12087,12087,5,1201.0,1261.0,1174.0,880.0,2292.0,5
12088,12088,5,1493.0,1397.0,1329.0,944.0,2396.0,5
12089,12089,5,678.0,717.0,925.0,702.0,1317.0,5
12090,12090,5,1292.0,1014.0,695.0,496.0,2663.0,5
12091,12091,5,1322.0,1335.0,1261.0,783.0,3138.0,5
12092,12092,5,1257.0,1097.0,1057.0,761.0,1692.0,5
12093,12093,5,1355.0,1766.0,1292.0,1217.0,2321.0,2
12094,12094,5,806.0,693.0,682.0,503.0,1453.0,5
12095,12095,5,480.0,368.0,451.0,249.0,1624.0,5
12096,12096,5,941.0,836.0,734.0,541.0,2026.0,5
12097,12097,5,535.0,507.0,524.0,426.0,2085.0,5
12098,12098,5,816.0,844.0,649.0,574.0,1929.0,5
12099,12099,5,1160.0,1120.0,990.0,754.0,2257.0,5
12100,12100,5,572.0,596.0,431.0,388.0,2720.0,5
12101,12101,5,737.0,781.0,906.0,785.0,2705.0,5
12102,12102,5,992.0,887.0,891.0,905.0,3501.0,5
12103,12103,5,1068.0,1121.0,1030.0,785.0,3479.0,5
12104,12104,5,930.0,820.0,866.0,682.0,3343.0,5
12105,12105,5,527.0,499.0,490.0,536.0,1848.0,5
12106,12106,5,466.0,482.0,481.0,478.0,1075.0,5
12107,12107,5,949.0,1033.0,850.0,1062.0,2586.0,5
12108,12108,5,760.0,1137.0,880.0,743.0,1813.0,5
12109,12109,5,562.0,412.0,365.0,338.0,1617.0,5
12110,12110,5,1117.0,1167.0,1136.0,884.0,1836.0,5
12111,12111,5,374.0,308.0,247.0,187.0,1351.0,5
12112,12112,5,1248.0,1142.0,1074.0,751.0,2597.0,5
12113,12113,5,697.0,729.0,782.0,603.0,3557.0,5
12114,12114,5,1216.0,1309.0,1301.0,1318.0,3976.0,5
12115,12115,5,1261.0,1107.0,1221.0,1361.0,3530.0,5
12116,12116,5,685.0,662.0,801.0,700.0,2143.0,5
12117,12117,5,1201.0,1083.0,1005.0,927.0,2869.0,5
12118,12118,5,413.0,379.0,419.0,590.0,1823.0,5
12119,12119,5,1192.0,1314.0,1055.0,772.0,2786.0,5
12120,12120,5,661.0,597.0,619.0,412.0,1122.0,5
12121,12121,5,656.0,614.0,473.0,386.0,1000.0,5
12122,12122,5,861.0,669.0,550.0,531.0,1641.0,5
12123,12123,5,593.0,754.0,565.0,859.0,1110.0,4
12124,12124,5,568.0,607.0,587.0,458.0,1094.0,5
12125,12125,5,1138.0,1176.0,821.0,629.0,2989.0,5
12126,12126,5,936.0,760.0,676.0,456.0,2416.0,5
12127,12127,5,1232.0,1409.0,1051.0,554.0,3533.0,5
12128,12128,5,867.0,699.0,808.0,725.0,3078.0,5
12129,12129,5,916.0,1046.0,937.0,769.0,2093.0,5
12130,12130,5,779.0,797.0,841.0,546.0,1599.0,5
12131,12131,5,940.0,854.0,965.0,911.0,3703.0,5
12132,12132,5,813.0,709.0,585.0,416.0,2219.0,5
12133,12133,5,1178.0,1370.0,1070.0,678.0,2779.0,5
12134,12134,5,1075.0,1181.0,918.0,659.0,2247.0,5
12135,12135,5,1221.0,1213.0,888.0,671.0,2102.0,5
12136,12136,5,1237.0,1130.0,945.0,619.0,3059.0,5
12137,12137,5,453.0,391.0,390.0,321.0,1012.0,5
12138,12138,5,769.0,733.0,836.0,590.0,875.0,3
12139,12139,5,1010.0,1127.0,1111.0,855.0,1705.0,5
12140,12140,5,1434.0,1716.0,986.0,696.0,2189.0,5
12141,12141,5,908.0,840.0,608.0,431.0,1554.0,5
12142,12142,5,967.0,931.0,763.0,438.0,1785.0,5
12143,12143,5,441.0,392.0,473.0,391.0,1044.0,5
12144,12144,5,1010.0,1006.0,764.0,461.0,3276.0,5
12145,12145,5,1267.0,1129.0,1087.0,860.0,4010.0,5
12146,12146,5,835.0,1119.0,944.0,595.0,3092.0,5
12147,12147,5,821.0,834.0,676.0,496.0,2657.0,5
12148,12148,5,1316.0,1076.0,1023.0,798.0,3029.0,5
12149,12149,5,1114.0,1038.0,1319.0,886.0,3881.0,5
12150,12150,5,1021.0,999.0,1207.0,903.0,2607.0,5
12151,12151,5,861.0,795.0,685.0,597.0,3425.0,5
12152,12152,5,832.0,935.0,900.0,585.0,3934.0,5
12153,12153,5,543.0,669.0,584.0,401.0,1439.0,5
12154,12154,5,707.0,677.0,400.0,347.0,2380.0,5
12155,12155,5,1102.0,885.0,1329.0,1167.0,4638.0,5
12156,12156,5,862.0,984.0,1096.0,1124.0,3768.0,5
12157,12157,5,666.0,747.0,425.0,246.0,1457.0,5
12158,12158,5,806.0,845.0,1051.0,833.0,3277.0,5
12159,12159,5,362.0,388.0,441.0,373.0,742.0,5
12160,12160,5,515.0,708.0,1080.0,908.0,923.0,3
12161,12161,5,639.0,732.0,1101.0,914.0,1166.0,3
12162,12162,5,386.0,403.0,461.0,378.0,859.0,5
12163,12163,5,402.0,436.0,446.0,420.0,1315.0,5
12164,12164,5,402.0,418.0,569.0,317.0,1225.0,5
12165,12165,5,316.0,406.0,411.0,494.0,940.0,5
12166,12166,5,705.0,712.0,652.0,811.0,808.0,1
12167,12167,5,283.0,441.0,367.0,312.0,769.0,5
12168,12168,5,1107.0,1038.0,1521.0,1578.0,3851.0,5
12169,12169,5,272.0,332.0,457.0,445.0,632.0,4
12170,12170,5,389.0,451.0,427.0,453.0,863.0,5
12171,12171,5,652.0,834.0,763.0,661.0,1101.0,5
12172,12172,5,573.0,609.0,560.0,452.0,842.0,5
12173,12173,5,642.0,713.0,845.0,762.0,2390.0,5
12174,12174,5,609.0,662.0,711.0,524.0,874.0,3
12175,12175,5,642.0,841.0,789.0,749.0,1581.0,5
12176,12176,5,911.0,900.0,1006.0,816.0,2076.0,5
12177,12177,5,499.0,529.0,671.0,670.0,1969.0,5
12178,12178,5,623.0,758.0,759.0,736.0,2320.0,5
12179,12179,5,337.0,424.0,658.0,316.0,1311.0,5
12180,12180,5,773.0,782.0,1008.0,520.0,2107.0,5
12181,12181,5,690.0,678.0,798.0,439.0,2811.0,5
12182,12182,5,735.0,527.0,515.0,288.0,2596.0,5
12183,12183,5,299.0,244.0,270.0,273.0,2176.0,5
12184,12184,5,724.0,682.0,656.0,548.0,1703.0,5
12185,12185,5,467.0,514.0,456.0,322.0,1743.0,5
12186,12186,5,672.0,693.0,717.0,625.0,2855.0,5
12187,12187,5,1113.0,1053.0,997.0,704.0,2597.0,5
12188,12188,5,966.0,1069.0,1162.0,1162.0,3003.0,5
12189,12189,5,765.0,842.0,969.0,1140.0,2890.0,5
12190,12190,5,643.0,1185.0,1165.0,1057.0,1363.0,2
12191,12191,5,706.0,799.0,638.0,467.0,2625.0,5
12192,12192,5,696.0,712.0,668.0,527.0,1971.0,5
12193,12193,5,1142.0,1006.0,1179.0,1262.0,4611.0,5
12194,12194,5,511.0,576.0,526.0,439.0,2794.0,5
12195,12195,5,726.0,790.0,869.0,894.0,2805.0,5
12196,12196,5,1010.0,891.0,889.0,727.0,2993.0,5
12197,12197,5,785.0,625.0,748.0,738.0,3579.0,5
12198,12198,5,930.0,1096.0,1146.0,1334.0,4380.0,5
12199,12199,5,1327.0,1184.0,1617.0,1638.0,5296.0,5
12200,12200,5,612.0,575.0,637.0,425.0,3252.0,5
12201,12201,5,596.0,500.0,534.0,434.0,2716.0,5
12202,12202,5,492.0,439.0,464.0,466.0,2636.0,5
12203,12203,5,1012.0,995.0,1286.0,1009.0,3715.0,5
12204,12204,5,581.0,601.0,606.0,590.0,2814.0,5
12205,12205,5,1355.0,1165.0,1004.0,807.0,3480.0,5
12206,12206,5,538.0,679.0,477.0,327.0,1442.0,5
12207,12207,5,641.0,546.0,609.0,417.0,994.0,5
12208,12208,5,832.0,724.0,771.0,724.0,1112.0,1
