,Texto,Longitud,Clase
7175,"['end', '1914', 'oppos', 'forc', 'left', 'confront', 'along', 'uninterrupt', 'line', 'entrench', 'posit', 'alsac', ""belgium'"", 'north', 'sea', 'coast', '15', 'sinc', 'german', 'abl']",20,4
7176,"['choos', 'stand', 'normal', 'advantag', 'high', 'ground', 'addit', 'trench', 'tend', 'better', 'built', 'sinc', 'anglo-french', 'trench', 'initi', 'intend', 'temporari', 'would', 'need', 'break']",20,4
7177,"['side', 'tri', 'break', 'stalem', 'use', 'scientif', 'technolog', 'advanc', '22', 'april', '1915', 'second', 'battl', 'ypre', 'german', 'violat', 'hagu', 'convent', 'use', 'chlorin']",20,4
7178,"['ga', 'first', 'time', 'western', 'front', 'sever', 'type', 'ga', 'soon', 'becam', 'wide', 'use', 'side', 'though', 'never', 'prove', 'decis', 'battle-win', 'weapon', 'poison']",20,4
7179,"['ga', 'becam', 'one', 'most-fear', 'best-rememb', 'horror', 'war', '97', '98', 'tank', 'develop', 'britain', 'franc', 'first', 'use', 'combat', 'british', 'battl', 'fler', '–']",20,4
7180,"['courcelett', 'part', 'battl', 'somm', '15', 'septemb', '1916', 'partial', 'success', 'howev', 'effect', 'would', 'grow', 'war', 'progress', 'alli', 'built', 'tank', 'larg', 'number']",20,4
7181,"['neither', 'side', 'prove', 'abl', 'deliv', 'decis', 'blow', 'next', 'two', 'year', 'throughout', '1915', '–', '17', 'british', 'empir', 'franc', 'suffer', 'casualti', 'germani']",20,4
7182,"['februari', '1916', 'german', 'attack', 'french', 'defens', 'posit', 'battl', 'verdun', 'last', 'decemb', '1916', 'german', 'made', 'initi', 'gain', 'french', 'counter-attack', 'return', 'matter']",20,4
7183,"['near', 'start', 'point', 'casualti', 'greater', 'french', 'german', 'bled', 'heavili', 'well', 'anywher', '700,000', '99', '975,000', '100', 'casualti', 'suffer', 'two', 'combat', 'verdun']",20,4
7184,"['battl', 'somm', 'anglo-french', 'offens', 'juli', 'novemb', '1916', 'open', 'day', 'offens', '1', 'juli', '1916', 'bloodiest', 'day', 'histori', 'british', 'armi', 'suffer', '57,470']",20,4
7185,"['casualti', 'includ', '19,240', 'dead', 'entir', 'somm', 'offens', 'cost', 'british', 'armi', '420,000', 'casualti', 'french', 'suffer', 'anoth', 'estim', '200,000', 'casualti', 'german', 'estim']",20,4
7186,"['500,000', '102', 'gun', 'fire', 'factor', 'take', 'live', 'diseas', 'emerg', 'trench', 'major', 'killer', 'side', 'live', 'condit', 'made', 'countless', 'diseas', 'infect', 'occur']",20,4
7187,"['maintain', 'moral', 'wartim', 'censor', 'minimis', 'earli', 'report', 'widespread', 'influenza', 'ill', 'mortal', 'germani', 'unit', 'kingdom', 'franc', 'unit', 'state', '104', '105', 'paper']",20,4
7188,"['free', 'report', ""epidemic'"", 'effect', 'neutral', 'spain', 'grave', 'ill', 'king', 'alfonso', 'xiii', '106', 'creat', 'fals', 'impress', 'spain', 'especi', 'hard', 'hit', '107']",20,4
7189,"['protract', 'action', 'verdun', 'throughout', '1916', '109', 'combin', 'bloodlet', 'somm', 'brought', 'exhaust', 'french', 'armi', 'brink', 'collaps', 'futil', 'attempt', 'use', 'frontal', 'assault']",20,4
7190,"['came', 'high', 'price', 'british', 'french', 'led', 'widespread', 'french', 'armi', 'mutini', 'failur', 'costli', 'nivel', 'offens', 'april', '–', 'may', '1917', '110', 'concurr']",20,4
7191,"['british', 'battl', 'arra', 'limit', 'scope', 'success', 'although', 'ultim', 'littl', 'strateg', 'valu', '111', '112', 'smaller', 'part', 'arra', 'offens', 'captur', 'vimi', 'ridg']",20,4
7192,"['canadian', 'corp', 'becam', 'highli', 'signific', 'countri', 'idea', ""canada'"", 'nation', 'ident', 'born', 'battl', 'opinion', 'wide', 'held', 'militari', 'gener', 'histori', 'canada', '113']",20,4
7193,"['last', 'large-scal', 'offens', 'period', 'british', 'attack', 'french', 'support', 'passchendael', 'juli', '–', 'novemb', '1917', 'offens', 'open', 'great', 'promis', 'alli', 'bog', 'octob']",20,4
7194,"['year', 'trench', 'warfar', 'western', 'front', 'achiev', 'major', 'exchang', 'territori', 'result', 'often', 'thought', 'static', 'unchang', 'howev', 'throughout', 'period', 'british', 'french', 'german']",20,4
7195,"['soon', 'outbreak', 'hostil', 'britain', 'began', 'naval', 'blockad', 'germani', 'strategi', 'prove', 'effect', 'cut', 'vital', 'militari', 'civilian', 'suppli', 'although', 'blockad', 'violat', 'accept']",20,4
7196,"['intern', 'law', 'codifi', 'sever', 'intern', 'agreement', 'past', 'two', 'centuri', '118', 'britain', 'mine', 'intern', 'water', 'prevent', 'ship', 'enter', 'entir', 'section', 'ocean']",20,4
7197,"['battl', 'jutland', 'german', 'skagerrakschlacht', 'battl', 'skagerrak', 'may', 'june', '1916', 'develop', 'largest', 'naval', 'battl', 'war', 'full-scal', 'clash', 'battleship', 'war', 'one', 'largest']",20,4
7198,"['histori', 'kaiserlich', ""marine'"", 'high', 'sea', 'fleet', 'command', 'vice', 'admir', 'reinhard', 'scheer', 'fought', 'royal', ""navy'"", 'grand', 'fleet', 'led', 'admir', 'sir', 'john']",20,4
7199,"['jellico', 'engag', 'stand', 'german', 'outmanoeuvr', 'larger', 'british', 'fleet', 'manag', 'escap', 'inflict', 'damag', 'british', 'fleet', 'receiv', 'strateg', 'howev', 'british', 'assert', 'control']",20,4
7200,"['german', 'u-boat', 'attempt', 'cut', 'suppli', 'line', 'north', 'america', 'britain', '122', 'natur', 'submarin', 'warfar', 'meant', 'attack', 'often', 'came', 'without', 'warn', 'give']",20,4
7201,"['crew', 'merchant', 'ship', 'littl', 'hope', 'surviv', '122', '123', 'unit', 'state', 'launch', 'protest', 'germani', 'chang', 'rule', 'engag', 'sink', 'passeng', 'ship', 'rm']",20,4
7202,"['lusitania', '1915', 'germani', 'promis', 'target', 'passeng', 'liner', 'britain', 'arm', 'merchant', 'ship', 'place', 'beyond', 'protect', 'cruiser', 'rule', 'demand', 'warn', 'movement', 'crew']",20,4
7203,"['place', 'safeti', 'standard', 'lifeboat', 'meet', '124', 'final', 'earli', '1917', 'germani', 'adopt', 'polici', 'unrestrict', 'submarin', 'warfar', 'realis', 'american', 'would', 'eventu', 'enter']",20,4
7204,"['war', '122', '125', 'germani', 'sought', 'strangl', 'alli', 'sea', 'lane', 'unit', 'state', 'could', 'transport', 'larg', 'armi', 'oversea', 'initi', 'success', 'eventu', 'fail']",20,4
7205,"['u-boat', 'threat', 'lessen', '1917', 'merchant', 'ship', 'began', 'travel', 'convoy', 'escort', 'destroy', 'tactic', 'made', 'difficult', 'u-boat', 'find', 'target', 'significantli', 'lessen', 'loss']",20,4
7206,"['hydrophon', 'depth', 'charg', 'introduc', 'accompani', 'destroy', 'could', 'attack', 'submerg', 'submarin', 'hope', 'success', 'convoy', 'slow', 'flow', 'suppli', 'sinc', 'ship', 'wait', 'convoy']",20,4
7207,"['assembl', 'solut', 'delay', 'extens', 'program', 'build', 'new', 'freighter', 'troopship', 'fast', 'submarin', 'travel', 'north', 'atlant', 'convoy', '126', 'u-boat', 'sunk', '5,000', 'alli']",20,4
7208,"['world', 'war', 'also', 'saw', 'first', 'use', 'aircraft', 'carrier', 'combat', 'hm', 'furiou', 'launch', 'sopwith', 'camel', 'success', 'raid', 'zeppelin', 'hangar', 'tondern', 'juli']",20,4
7209,"['face', 'russia', 'east', 'austria-hungari', 'could', 'spare', 'one-third', 'armi', 'attack', 'serbia', 'suffer', 'heavi', 'loss', 'austrian', 'briefli', 'occupi', 'serbian', 'capit', 'belgrad', 'serbian']",20,4
7210,"['counter-attack', 'battl', 'kolubara', 'succeed', 'drive', 'countri', 'end', '1914', 'first', 'ten', 'month', '1915', 'austria-hungari', 'use', 'militari', 'reserv', 'fight', 'itali', 'german', 'austro-hungarian']",20,4
7211,"['diplomat', 'howev', 'score', 'coup', 'persuad', 'bulgaria', 'join', 'attack', 'serbia', '130', 'austro-hungarian', 'provinc', 'slovenia', 'croatia', 'bosnia', 'provid', 'troop', 'austria-hungari', 'fight', 'serbia']",20,4
7212,"['bulgaria', 'declar', 'war', 'serbia', '12', 'octob', '1915', 'join', 'attack', 'austro-hungarian', 'armi', ""mackensen'"", 'armi', '250,000', 'alreadi', 'underway', 'serbia', 'conquer', 'littl', 'month']",20,4
7213,"['central', 'power', 'includ', 'bulgaria', 'sent', '600,000', 'troop', 'total', 'serbian', 'armi', 'fight', 'two', 'front', 'face', 'certain', 'defeat', 'retreat', 'northern', 'albania', 'serb']",20,4
7214,"['suffer', 'defeat', 'battl', 'kosovo', 'montenegro', 'cover', 'serbian', 'retreat', 'toward', 'adriat', 'coast', 'battl', 'mojkovac', '6', '–', '7', 'januari', '1916', 'ultim', 'austrian']",20,4
7215,"['late', '1915', 'franco-british', 'forc', 'land', 'salonica', 'greec', 'offer', 'assist', 'pressur', 'govern', 'declar', 'war', 'central', 'power', 'howev', 'pro-german', 'king', 'constantin', 'dismiss']",20,4
7216,"['pro-al', 'govern', 'eleftherio', 'venizelo', 'alli', 'expeditionari', 'forc', 'arriv', '134', 'friction', 'king', 'greec', 'alli', 'continu', 'accumul', 'nation', 'schism', 'effect', 'divid', 'greec']",20,4
7217,"['region', 'still', 'loyal', 'king', 'new', 'provision', 'govern', 'venizelo', 'salonica', 'intens', 'negoti', 'arm', 'confront', 'athen', 'alli', 'royalist', 'forc', 'incid', 'known', 'noemvriana']",20,4
7218,"['macedonian', 'front', 'initi', 'mostli', 'static', 'french', 'serbian', 'forc', 'retook', 'limit', 'area', 'macedonia', 'recaptur', 'bitola', '19', 'novemb', '1916', 'follow', 'costli', 'monastir']",20,4
7219,"['serbian', 'french', 'troop', 'final', 'made', 'breakthrough', 'septemb', '1918', 'vardar', 'offens', 'german', 'austro-hungarian', 'troop', 'withdrawn', 'bulgarian', 'defeat', 'battl', 'dobro', 'pole', '25']",20,4
7220,"['septemb', 'british', 'french', 'troop', 'cross', 'border', 'bulgaria', 'proper', 'bulgarian', 'armi', 'collaps', 'bulgaria', 'capitul', 'four', 'day', 'later', '29', 'septemb', '1918', '136']",20,4
7221,"['disappear', 'macedonian', 'front', 'meant', 'road', 'budapest', 'vienna', 'open', 'alli', 'forc', 'hindenburg', 'ludendorff', 'conclud', 'strateg', 'oper', 'balanc', 'shift', 'decidedli', 'central', 'power']",20,4
7222,"['ottoman', 'threaten', ""russia'"", 'caucasian', 'territori', ""britain'"", 'commun', 'india', 'via', 'suez', 'canal', 'conflict', 'progress', 'ottoman', 'empir', 'took', 'advantag', 'european', 'power', 'preoccup']",20,4
7223,"['war', 'conduct', 'large-scal', 'ethnic', 'cleans', 'indigen', 'armenian', 'greek', 'assyrian', 'christian', 'popul', 'known', 'armenian', 'genocid', 'greek', 'genocid', 'assyrian', 'genocid', '139', '140']",20,4
7224,"['british', 'french', 'open', 'oversea', 'front', 'gallipoli', '1915', 'mesopotamian', 'campaign', '1914', 'gallipoli', 'ottoman', 'empir', 'success', 'repel', 'british', 'french', 'australian', 'new', 'zealand']",20,4
7225,"['armi', 'corp', 'anzac', 'mesopotamia', 'contrast', 'defeat', 'british', 'defend', 'sieg', 'kut', 'ottoman', '1915', '–', '16', 'british', 'imperi', 'forc', 'reorganis', 'captur', 'baghdad']",20,4
7226,"['west', 'suez', 'canal', 'defend', 'ottoman', 'attack', '1915', '1916', 'august', 'german', 'ottoman', 'forc', 'defeat', 'battl', 'romani', 'anzac', 'mount', 'divis', '52nd', 'lowland']",20,4
7227,"['infantri', 'divis', 'follow', 'victori', 'egyptian', 'expeditionari', 'forc', 'advanc', 'across', 'sinai', 'peninsula', 'push', 'ottoman', 'forc', 'back', 'battl', 'magdhaba', 'decemb', 'battl', 'rafa']",20,4
7228,"['russian', 'armi', 'gener', 'success', 'caucasu', 'campaign', 'enver', 'pasha', 'suprem', 'command', 'ottoman', 'arm', 'forc', 'ambiti', 'dream', 're-conqu', 'central', 'asia', 'area', 'lost']",20,4
7229,"['russia', 'previous', 'howev', 'poor', 'command', '144', 'launch', 'offens', 'russian', 'caucasu', 'decemb', '1914', '100,000', 'troop', 'insist', 'frontal', 'attack', 'mountain', 'russian', 'posit']",20,4
7230,"['gener', 'yudenich', 'russian', 'command', '1915', '1916', 'drove', 'turk', 'southern', 'caucasu', 'string', 'victori', '145', '1916', 'campaign', 'russian', 'defeat', 'turk', 'erzurum', 'offens']",20,4
7231,"['also', 'occupi', 'trabzon', '1917', 'russian', 'grand', 'duke', 'nichola', 'assum', 'command', 'caucasu', 'front', 'nichola', 'plan', 'railway', 'russian', 'georgia', 'conquer', 'territori', 'fresh']",20,4
7232,"['suppli', 'could', 'brought', 'new', 'offens', '1917', 'howev', 'march', '1917', 'februari', 'pre-revolutionari', 'russian', 'calendar', 'tsar', 'abdic', 'cours', 'februari', 'revolut', 'russian', 'caucasu']",20,4
7233,"['arab', 'revolt', 'instig', 'arab', 'bureau', 'british', 'foreign', 'offic', 'start', 'june', '1916', 'battl', 'mecca', 'led', 'sherif', 'hussein', 'mecca', 'end', 'ottoman', 'surrend']",20,4
7234,"['senussi', 'tribe', 'along', 'border', 'italian', 'libya', 'british', 'egypt', 'incit', 'arm', 'turk', 'wage', 'small-scal', 'guerrilla', 'war', 'alli', 'troop', 'british', 'forc', 'dispatch']",20,4
7235,"['italian', 'numer', 'superior', 'advantag', 'lost', 'difficult', 'terrain', 'fight', 'took', 'place', 'also', 'strategi', 'tactic', 'employ', '153', 'field', 'marshal', 'luigi', 'cadorna', 'staunch']",20,4
7236,"['trentino', 'front', 'austro-hungarian', 'took', 'advantag', 'mountain', 'terrain', 'favour', 'defend', 'initi', 'strateg', 'retreat', 'front', 'remain', 'larg', 'unchang', 'austrian', 'kaiserschützen', 'standschützen', 'engag']",20,4
7237,"['italian', 'alpini', 'bitter', 'hand-to-hand', 'combat', 'throughout', 'summer', 'austro-hungarian', 'counterattack', 'altopiano', 'asiago', 'toward', 'verona', 'padua', 'spring', '1916', 'strafexpedit', 'made', 'littl', 'progress']",20,4
7238,"['begin', '1915', 'italian', 'cadorna', 'mount', 'eleven', 'offens', 'isonzo', 'front', 'along', 'isonzo', 'soča', 'river', 'northeast', 'triest', 'eleven', 'offens', 'five', 'itali', 'three']",20,4
7239,"['remain', 'inconclus', 'three', 'repel', 'austro-hungarian', 'held', 'higher', 'ground', 'summer', '1916', 'battl', 'doberdò', 'italian', 'captur', 'town', 'gorizia', 'victori', 'front', 'remain', 'static']",20,4
7240,"['januari', '1918', 'romanian', 'forc', 'establish', 'control', 'bessarabia', 'russian', 'armi', 'abandon', 'provinc', 'although', 'treati', 'sign', 'romanian', 'bolshevik', 'russian', 'govern', 'follow', 'talk']",20,4
7241,"['5', '9', 'march', '1918', 'withdraw', 'romanian', 'forc', 'bessarabia', 'within', 'two', 'month', '27', 'march', '1918', 'romania', 'formal', 'attach', 'bessarabia', 'inhabit', 'romanian']",20,4
7242,"['romania', 'offici', 'made', 'peac', 'central', 'power', 'sign', 'treati', 'bucharest', '7', 'may', '1918', 'treati', 'romania', 'oblig', 'end', 'war', 'central', 'power', 'make']",20,4
7243,"['small', 'territori', 'concess', 'austria-hungari', 'cede', 'control', 'pass', 'carpathian', 'mountain', 'grant', 'oil', 'concess', 'germani', 'exchang', 'central', 'power', 'recognis', 'sovereignti', 'romania', 'bessarabia']",20,4
7244,"['treati', 'renounc', 'octob', '1918', 'alexandru', 'marghiloman', 'govern', 'romania', 'nomin', 're-ent', 'war', '10', 'novemb', '1918', 'central', 'power', 'next', 'day', 'treati', 'bucharest']",20,4
7245,"['russian', 'plan', 'start', 'war', 'call', 'simultan', 'invas', 'austrian', 'galicia', 'east', 'prussia', 'although', ""russia'"", 'initi', 'advanc', 'galicia', 'larg', 'success', 'driven', 'back']",20,4
7246,"['east', 'prussia', 'hindenburg', 'ludendorff', 'battl', 'tannenberg', 'masurian', 'lake', 'august', 'septemb', '1914', '166', '167', ""russia'"", 'less', 'develop', 'industri', 'base', 'ineffect', 'militari']",20,4
7247,"['leadership', 'instrument', 'event', 'unfold', 'spring', '1915', 'russian', 'retreat', 'galicia', 'may', 'central', 'power', 'achiev', 'remark', 'breakthrough', ""poland'"", 'southern', 'frontier', 'gorlic', '–']",20,4
7248,"['despit', ""russia'"", 'success', 'june', '1916', 'brusilov', 'offens', 'austrian', 'eastern', 'galicia', '169', 'offens', 'undermin', 'reluct', 'russian', 'gener', 'commit', 'forc', 'support', 'victori']",20,4
7249,"['alli', 'russian', 'forc', 'reviv', 'briefli', ""romania'"", 'entri', 'war', '27', 'august', 'romania', 'rapidli', 'defeat', 'central', 'power', 'offens', 'meanwhil', 'unrest', 'grew', 'russia']",20,4
7250,"['march', '1917', 'demonstr', 'petrograd', 'culmin', 'abdic', 'tsar', 'nichola', 'ii', 'appoint', 'weak', 'provision', 'govern', 'share', 'power', 'petrograd', 'soviet', 'socialist', 'arrang', 'led']",20,4
7251,"['adopt', 'treati', 'brest-litovsk', 'entent', 'longer', 'exist', 'alli', 'power', 'led', 'small-scal', 'invas', 'russia', 'partli', 'stop', 'germani', 'exploit', 'russian', 'resourc', 'lesser', 'extent']",20,4
7252,"['czechoslovak', 'legion', 'fought', 'side', 'entent', 'goal', 'win', 'support', 'independ', 'czechoslovakia', 'legion', 'russia', 'establish', 'septemb', '1914', 'decemb', '1917', 'franc', 'includ', 'volunt']",20,4
7253,"['america', 'april', '1918', 'itali', 'czechoslovak', 'legion', 'troop', 'defeat', 'austro-hungarian', 'armi', 'ukrainian', 'villag', 'zborov', 'juli', '1917', 'success', 'number', 'czechoslovak', 'legionari', 'increas']",20,4
7254,"['russia', 'heavili', 'involv', 'russian', 'civil', 'war', 'side', 'white', 'bolshevik', 'time', 'control', 'trans-siberian', 'railway', 'conquer', 'major', 'citi', 'siberia', 'presenc', 'czechoslovak', 'legion']",20,4
7255,"['near', 'yekaterinburg', 'appear', 'one', 'motiv', 'bolshevik', 'execut', 'tsar', 'famili', 'juli', '1918', 'legionari', 'arriv', 'less', 'week', 'afterward', 'captur', 'citi', ""russia'"", 'european']",20,4
7256,"['12', 'decemb', '1916', 'ten', 'brutal', 'month', 'battl', 'verdun', 'success', 'offens', 'romania', 'germani', 'attempt', 'negoti', 'peac', 'alli', '175', 'howev', 'attempt', 'reject']",20,4
7257,"['3', 'may', '1917', 'nivel', 'offens', 'french', '2nd', 'coloni', 'divis', 'veteran', 'battl', 'verdun', 'refus', 'order', 'arriv', 'drunk', 'without', 'weapon', 'offic', 'lack']",20,4
7258,"['mean', 'punish', 'entir', 'divis', 'harsh', 'measur', 'immedi', 'implement', 'french', 'armi', 'mutini', 'eventu', 'spread', '54', 'french', 'divis', '20,000', 'men', 'desert', 'howev']",20,4
7259,"['appeal', 'patriot', 'duti', 'well', 'mass', 'arrest', 'trial', 'encourag', 'soldier', 'return', 'defend', 'trench', 'although', 'french', 'soldier', 'refus', 'particip', 'offens', 'action', '178']",20,4
7260,"['victori', 'central', 'power', 'battl', 'caporetto', 'led', 'alli', 'conven', 'rapallo', 'confer', 'form', 'suprem', 'war', 'council', 'co-ordin', 'plan', 'previous', 'british', 'french', 'armi']",20,4
7261,"['decemb', 'central', 'power', 'sign', 'armistic', 'russia', 'thu', 'free', 'larg', 'number', 'german', 'troop', 'use', 'west', 'german', 'reinforc', 'new', 'american', 'troop', 'pour']",20,4
7262,"['outcom', 'decid', 'western', 'front', 'central', 'power', 'knew', 'could', 'win', 'protract', 'war', 'held', 'high', 'hope', 'success', 'base', 'final', 'quick', 'offens', 'furthermor']",20,4
7263,"['1917', 'emperor', 'charl', 'austria', 'secretli', 'attempt', 'separ', 'peac', 'negoti', 'clemenceau', ""wife'"", 'brother', 'sixtu', 'belgium', 'intermediari', 'without', 'knowledg', 'germani', 'itali', 'oppos']",20,4
7264,"['march', 'april', '1917', 'first', 'second', 'battl', 'gaza', 'german', 'ottoman', 'forc', 'stop', 'advanc', 'egyptian', 'expeditionari', 'forc', 'begun', 'august', '1916', 'battl', 'romani']",20,4
7265,"['182', '183', 'end', 'octob', 'sinai', 'palestin', 'campaign', 'resum', 'gener', 'edmund', ""allenby'"", 'xxth', 'corp', 'xxi', 'corp', 'desert', 'mount', 'corp', 'battl', 'beersheba']",20,4
7266,"['184', 'two', 'ottoman', 'armi', 'defeat', 'week', 'later', 'battl', 'mughar', 'ridg', 'earli', 'decemb', 'jerusalem', 'captur', 'follow', 'anoth', 'ottoman', 'defeat', 'battl', 'jerusalem']",20,4
7267,"['185', '186', '187', 'time', 'friedrich', 'freiherr', 'kress', 'von', 'kressenstein', 'reliev', 'duti', 'eighth', ""army'"", 'command', 'replac', 'djevad', 'pasha', 'month', 'later', 'command']",20,4
7268,"['earli', '1918', 'front', 'line', 'extend', 'jordan', 'valley', 'occupi', 'follow', 'first', 'transjordan', 'second', 'transjordan', 'attack', 'british', 'empir', 'forc', 'march', 'april', '1918']",20,4
7269,"['190', 'march', 'egyptian', 'expeditionari', ""force'"", 'british', 'infantri', 'yeomanri', 'cavalri', 'sent', 'western', 'front', 'consequ', 'spring', 'offens', 'replac', 'indian', 'armi', 'unit', 'sever']",20,4
7270,"['month', 'reorganis', 'train', 'summer', 'number', 'attack', 'carri', 'section', 'ottoman', 'front', 'line', 'push', 'front', 'line', 'north', 'advantag', 'posit', 'entent', 'prepar', 'attack']",20,4
7271,"['outbreak', 'war', 'unit', 'state', 'pursu', 'polici', 'non-intervent', 'avoid', 'conflict', 'tri', 'broker', 'peac', 'german', 'u-boat', 'u', '20', 'sank', 'british', 'liner', 'rm']",20,4
7272,"['lusitania', '7', 'may', '1915', '128', 'american', 'among', 'dead', 'presid', 'woodrow', 'wilson', 'insist', 'america', 'proud', 'fight', 'demand', 'end', 'attack', 'passeng', 'ship']",20,4
7273,"['germani', 'compli', 'wilson', 'unsuccess', 'tri', 'mediat', 'settlement', 'howev', 'also', 'repeatedli', 'warn', 'unit', 'state', 'would', 'toler', 'unrestrict', 'submarin', 'warfar', 'violat', 'intern']",20,4
7274,"['law', 'former', 'presid', 'theodor', 'roosevelt', 'denounc', 'german', 'act', 'piraci', '192', 'wilson', 'narrowli', 're-elect', '1916', 'campaign', 'slogan', 'kept', 'us', 'war', '193']",20,4
7275,"['unit', 'state', 'never', 'formal', 'member', 'alli', 'becam', 'self-styl', 'associ', 'power', 'unit', 'state', 'small', 'armi', 'passag', 'select', 'servic', 'act', 'draft', '2.8']",20,4
7276,"['million', 'men', '199', 'summer', '1918', 'send', '10,000', 'fresh', 'soldier', 'franc', 'everi', 'day', '1917', 'us', 'congress', 'grant', 'us', 'citizenship', 'puerto', 'rican']",20,4
7277,"['allow', 'draft', 'particip', 'world', 'war', 'part', 'jone', '–', 'shafroth', 'act', 'german', 'gener', 'staff', 'assumpt', 'would', 'abl', 'defeat', 'british', 'french', 'forc']",20,4
7278,"['suprem', 'war', 'council', 'alli', 'forc', 'creat', 'doullen', 'confer', '5', 'novemb', '1917', 'gener', 'foch', 'appoint', 'suprem', 'command', 'alli', 'forc', 'haig', 'petain']",20,4
7279,"['persh', 'retain', 'tactic', 'control', 'respect', 'armi', 'foch', 'assum', 'co-ordin', 'rather', 'direct', 'role', 'british', 'french', 'us', 'command', 'oper', 'larg', 'independ', 'gener']",20,4
7280,"['foch', 'press', 'use', 'arriv', 'american', 'troop', 'individu', 'replac', 'wherea', 'persh', 'still', 'sought', 'field', 'american', 'unit', 'independ', 'forc', 'unit', 'assign', 'deplet']",20,4
7281,"['ludendorff', 'drew', 'plan', 'codenam', 'oper', 'michael', '1918', 'offens', 'western', 'front', 'spring', 'offens', 'sought', 'divid', 'british', 'french', 'forc', 'seri', 'feint', 'advanc']",20,4
7282,"['german', 'leadership', 'hope', 'end', 'war', 'signific', 'us', 'forc', 'arriv', 'oper', 'commenc', '21', 'march', '1918', 'attack', 'british', 'forc', 'near', 'saint-quentin', 'german']",20,4
7283,"['british', 'french', 'trench', 'penetr', 'use', 'novel', 'infiltr', 'tactic', 'also', 'name', 'hutier', 'tactic', 'gener', 'oskar', 'von', 'hutier', 'special', 'train', 'unit', 'call']",20,4
7284,"['stormtroop', 'previous', 'attack', 'characteris', 'long', 'artilleri', 'bombard', 'mass', 'assault', 'spring', 'offens', '1918', 'howev', 'ludendorff', 'use', 'artilleri', 'briefli', 'infiltr', 'small', 'group']",20,4
7285,"['infantri', 'weak', 'point', 'attack', 'command', 'logist', 'area', 'bypass', 'point', 'seriou', 'resist', 'heavili', 'arm', 'infantri', 'destroy', 'isol', 'posit', 'german', 'success', 'reli']",20,4
7286,"['front', 'move', 'within', '120', 'kilometr', '75', 'mi', 'pari', 'three', 'heavi', 'krupp', 'railway', 'gun', 'fire', '183', 'shell', 'capit', 'caus', 'mani', 'parisian']",20,4
7287,"['flee', 'initi', 'offens', 'success', 'kaiser', 'wilhelm', 'ii', 'declar', '24', 'march', 'nation', 'holiday', 'mani', 'german', 'thought', 'victori', 'near', 'heavi', 'fight', 'howev']",20,4
7288,"['offens', 'halt', 'lack', 'tank', 'motoris', 'artilleri', 'german', 'unabl', 'consolid', 'gain', 'problem', 're-suppli', 'also', 'exacerb', 'increas', 'distanc', 'stretch', 'terrain', 'shell-torn', 'often']",20,4
7289,"['follow', 'oper', 'michael', 'germani', 'launch', 'oper', 'georgett', 'northern', 'english', 'channel', 'port', 'alli', 'halt', 'drive', 'limit', 'territori', 'gain', 'germani', 'german', 'armi']",20,4
7290,"['south', 'conduct', 'oper', 'blücher', 'yorck', 'push', 'broadli', 'toward', 'pari', 'germani', 'launch', 'oper', 'marn', 'second', 'battl', 'marn', '15', 'juli', 'attempt', 'encircl']",20,4
7291,"['reim', 'result', 'counter-attack', 'start', 'hundr', 'day', 'offens', 'mark', 'first', 'success', 'alli', 'offens', 'war', '20', 'juli', 'german', 'retreat', 'across', 'marn', 'start']",20,4
7292,"['line', '206', 'achiev', 'littl', 'german', 'armi', 'never', 'regain', 'initi', 'german', 'casualti', 'march', 'april', '1918', '270,000', 'includ', 'mani', 'highli', 'train', 'stormtroop']",20,4
7293,"['alli', 'counteroffens', 'known', 'hundr', 'day', 'offens', 'began', '8', 'august', '1918', 'battl', 'amien', 'battl', 'involv', '400', 'tank', '120,000', 'british', 'dominion', 'french']",20,4
7294,"['troop', 'end', 'first', 'day', 'gap', '24', 'kilometr', '15', 'mi', 'long', 'creat', 'german', 'line', 'defend', 'display', 'mark', 'collaps', 'moral', 'caus', 'ludendorff']",20,4
7295,"['refer', 'day', 'black', 'day', 'german', 'armi', '209', '210', '211', 'advanc', 'far', '23', 'kilometr', '14', 'mi', 'german', 'resist', 'stiffen', 'battl', 'conclud']",20,4
7296,"['rather', 'continu', 'amien', 'battl', 'past', 'point', 'initi', 'success', 'done', 'mani', 'time', 'past', 'alli', 'shift', 'attent', 'elsewher', 'alli', 'leader', 'realis', 'continu']",20,4
7297,"['attack', 'resist', 'harden', 'wast', 'live', 'better', 'turn', 'line', 'tri', 'roll', 'began', 'undertak', 'attack', 'quick', 'order', 'take', 'advantag', 'success', 'advanc', 'flank']",20,4
7298,"['british', 'dominion', 'forc', 'launch', 'next', 'phase', 'campaign', 'battl', 'albert', '21', 'august', '214', 'assault', 'widen', 'french', '213', 'british', 'forc', 'follow', 'day']",20,4
7299,"['last', 'week', 'august', 'alli', 'pressur', 'along', '110', 'kilometr', '68', 'mi', 'front', 'enemi', 'heavi', 'unrel', 'german', 'account', 'day', 'spent', 'bloodi', 'fight']",20,4
7300,"['face', 'advanc', '2', 'septemb', 'german', 'oberst', 'heeresleitung', 'suprem', 'armi', 'command', 'issu', 'order', 'withdraw', 'south', 'hindenburg', 'line', 'cede', 'without', 'fight', 'salient']",20,4
