,Texto,Clase,Clase1,Clase2,Clase3,Clase4,Clase5
4127,"['sign', 'molotov', 'ribbentrop', 'pact', 'german', 'soviet', 'treati', 'soviet', 'union', 'forc', 'baltic', 'countri', 'estonia', 'latvia', 'lithuania']",4,166.0,282.0,294.0,1186.0,67.0
4128,"['june', '1940', 'soviet', 'union', 'forcibl', 'annex', 'estonia', 'latvia', 'lithuania', 'seiz', 'romanian', 'bessarabia', 'bukovina', 'hertza', 'german']",4,39.0,137.0,98.0,695.0,29.0
4129,"['alli', 'disagre', 'european', 'map', 'war', 'held', 'dissimilar', 'idea', 'establish', 'post-war', 'secur', 'scholar', 'alli', 'secur', 'democrat']",4,373.0,447.0,647.0,1080.0,153.0
4130,"['soviet', 'union', 'sought', 'intern', 'affair', 'countri', 'war', 'stalin', 'communist', 'countri', 'secret', 'polic', 'forc', 'loyal', 'moscow']",4,338.0,342.0,499.0,1360.0,70.0
4131,"['american', 'stalin', 'potenti', 'alli', 'goal', 'wherea', 'british', 'stalin', 'appear', 'threat', 'fulfil', 'agenda', 'soviet', 'europ', 'stalin']",4,144.0,265.0,299.0,915.0,259.0
4132,"['roosevelt', 'churchil', 'led', 'soviet', 'octob', '1944', 'churchil', 'moscow', 'percentag', 'europ', 'sphere', 'influenc', 'stalin', 'predomin', 'romania']",4,144.0,321.0,251.0,676.0,187.0
4133,"['quebec', 'confer', 'high-level', 'militari', 'confer', 'held', 'quebec', '12', 'septemb', '1944', 'churchil', 'roosevelt', 'plan', 'germani', 'base']",4,220.0,233.0,249.0,590.0,156.0
4134,"['historian', 'argu', 'cold', 'war', 'us', 'negoti', 'peac', 'nazi', 'ss', 'karl', 'wolff', 'itali', 'soviet', 'union', 'particip']",4,280.0,383.0,420.0,1187.0,128.0
4135,"['april', '1945', 'presid', 'roosevelt', 'die', 'succeed', 'harri', 'truman', 'distrust', 'stalin', 'advic', 'group', 'foreign', 'polici', 'intellectu']",4,122.0,175.0,212.0,357.0,144.0
4136,"['alli', '1945', 'victori', 'soviet', 'europ', 'us', 'alli', 'forc', 'europ', 'germani', 'austria', 'franc', 'britain', 'soviet', 'union']",4,292.0,618.0,683.0,1749.0,297.0
4137,"['1945', 'alli', 'confer', 'san', 'francisco', 'establish', 'multi-n', 'unit', 'nation', 'un', 'peac', 'enforc', 'capac', 'secur', 'council']",4,177.0,239.0,299.0,702.0,109.0
4138,"['potsdam', 'confer', 'juli', ""germany'"", 'surrend', 'futur', 'germani', 'europ', 'soviet', 'press', 'demand', 'yalta', 'billion', 'repar', 'germani']",4,68.0,247.0,190.0,879.0,167.0
4139,"['us', 'invit', 'britain', 'atom', 'bomb', 'kept', 'secret', 'soviet', 'union', 'stalin', 'american', 'work', 'atom', 'bomb', 'react']",4,105.0,113.0,206.0,691.0,107.0
4140,"['war', 'unit', 'state', 'unit', 'kingdom', 'militari', 'forc', 'greec', 'korea', 'indigen', 'govern', 'forc', 'communist', 'leadership', 'lyuh']",4,651.0,707.0,718.0,1782.0,175.0
4141,"['war', 'ii', 'soviet', 'union', 'bloc', 'invad', 'annex', 'countri', 'soviet', 'socialist', 'republ', 'germani', 'molotov', 'ribbentrop', 'pact']",4,380.0,356.0,416.0,1505.0,62.0
4142,"['european', 'territori', 'soviet', 'armi', 'liber', 'germani', 'ad', 'bloc', 'pursuant', 'percentag', 'churchil', 'stalin', 'soviet', 'union', 'convert']",4,242.0,311.0,291.0,1114.0,103.0
4143,"['soviet-styl', 'regim', 'bloc', 'reproduc', 'soviet', 'command', 'brutal', 'joseph', 'stalin', 'soviet', 'secret', 'polic', 'order', 'potenti', '64']",4,105.0,101.0,133.0,752.0,70.0
4144,"['consolid', ""stalin'"", 'control', 'bloc', ""people'"", 'commissariat', 'intern', 'affair', 'nkvd', 'led', 'lavrentiy', 'beria', 'supervis', 'establish', 'soviet-styl']",4,199.0,245.0,247.0,386.0,105.0
4145,"['british', 'prime', 'minist', 'winston', 'churchil', 'size', 'soviet', 'forc', 'deploy', 'europ', 'war', 'percept', 'soviet', 'leader', 'joseph']",4,312.0,418.0,527.0,1517.0,211.0
4146,"['februari', '1946', 'georg', 'f', ""kennan'"", 'telegram', 'moscow', 'washington', 'articul', 'us', ""government'"", 'hard', 'soviet', 'us', 'strategi']",4,30.0,56.0,73.0,521.0,62.0
4147,"['week', 'march', 'stalin', 'respond', 'vigor', 'churchil', 'compar', 'hitler', 'insofar', 'advoc', 'racial', 'english-speak', 'nation', 'hunger', 'declar']",4,87.0,118.0,128.0,404.0,73.0
4148,"['septemb', 'soviet', 'produc', 'novikov', 'telegram', 'sent', 'soviet', 'ambassador', 'us', 'commiss', 'co-author', 'vyacheslav', 'molotov', 'portray', 'us']",4,85.0,89.0,179.0,755.0,78.0
4149,"['1947', 'us', 'presid', 'harri', 'truman', 'outrag', 'perceiv', 'resist', 'soviet', 'union', 'american', 'demand', 'iran', 'turkey', 'greec']",4,77.0,81.0,106.0,663.0,88.0
4150,"['enunci', 'truman', 'doctrin', 'us', 'bipartisan', 'defens', 'foreign', 'polici', 'consensu', 'republican', 'democrat', 'contain', 'deterr', 'vietnam', 'war']",4,242.0,226.0,316.0,779.0,79.0
4151,"['1947', 'franc', 'britain', 'unit', 'state', 'unsuccess', 'attempt', 'soviet', 'union', 'plan', 'envis', 'self-suffici', 'germani', 'account', 'industri']",4,198.0,372.0,402.0,1221.0,202.0
4152,"[""plan'"", 'aim', 'rebuild', 'democrat', 'europ', 'counter', 'perceiv', 'threat', ""europe'"", 'power', 'communist', 'parti', 'seiz', 'control', 'revolut']",4,300.0,375.0,373.0,741.0,211.0
4153,"['stalin', 'bloc', 'countri', 'escap', 'soviet', 'control', 'us', 'tri', 'buy', 'pro-u', 're-align', 'europ', 'stalin', 'therefor', 'prevent']",4,174.0,281.0,236.0,687.0,191.0
4154,"['1948', 'strengthen', 'reactionari', 'element', 'soviet', 'oper', 'execut', 'coup', ""d'état"", 'czechoslovakia', 'bloc', 'state', 'soviet', 'democrat', 'brutal']",4,91.0,175.0,148.0,861.0,69.0
4155,"['twin', 'polici', 'truman', 'doctrin', 'marshal', 'plan', 'led', 'billion', 'militari', 'aid', 'europ', 'greec', 'turkey', 'us', 'assist']",4,235.0,394.0,340.0,581.0,220.0
4156,"['power', 'espionag', 'varieti', 'spi', 'agent', 'technolog', 'tap', 'telephon', 'cabl', 'organ', 'american', 'cia', 'soviet', 'kgb', 'british']",4,206.0,149.0,224.0,706.0,187.0
4157,"['top', 'secret', 'archiv', 'historian', 'raymond', 'l', 'garthoff', 'conclud', 'probabl', 'pariti', 'quantiti', 'secret', 'soviet', 'probabl', 'humint']",4,146.0,145.0,106.0,391.0,131.0
4158,"['septemb', '1947', 'soviet', 'cominform', 'enforc', 'orthodoxi', 'intern', 'communist', 'movement', 'tighten', 'polit', 'control', 'soviet', 'satellit', 'coordin']",4,190.0,208.0,202.0,881.0,109.0
4159,"['unit', 'state', 'britain', 'merg', 'german', 'zone', 'bizonia', '1', 'januari', '1947', 'trizonia', ""france'"", 'zone', 'april', '1949']",4,143.0,303.0,253.0,810.0,271.0
4160,"['stalin', 'institut', 'berlin', 'blockad', 'june', '1948', '12', '1949', 'crise', 'cold', 'war', 'prevent', 'food', 'materi', 'arriv']",4,241.0,245.0,370.0,828.0,202.0
4161,"['soviet', 'campaign', 'polici', 'berlin', 'communist', 'attempt', 'disrupt', 'berlin', 'municip', 'elect', '1946', 'elect', 'held', 'decemb', '1948']",4,173.0,185.0,199.0,679.0,58.0
4162,"['1952', 'stalin', 'repeatedli', 'plan', 'germani', 'govern', 'elect', 'supervis', 'unit', 'nation', 'germani', 'militari', 'allianc', 'power', 'sourc']",4,409.0,420.0,374.0,1198.0,135.0
4163,"['britain', 'franc', 'unit', 'state', 'canada', 'european', 'countri', 'sign', 'atlant', 'treati', 'april', '1949', 'establish', 'atlant', 'treati']",4,252.0,491.0,742.0,1036.0,208.0
4164,"['bloc', 'organ', 'state', 'reliant', 'subservi', 'communist', 'parti', 'radio', 'televis', 'organ', 'state-own', 'print', 'polit', 'organ', 'communist']",4,199.0,249.0,207.0,596.0,119.0
4165,"['broadcast', 'british', 'broadcast', 'corpor', 'bbc', 'america', 'europ', 'propaganda', 'effort', '1949', 'radio', 'free', 'europ', 'radio', 'liberti']",4,96.0,331.0,329.0,500.0,297.0
4166,"['american', 'policymak', 'kennan', 'john', 'foster', 'dull', 'acknowledg', 'cold', 'war', 'essenc', 'war', 'idea', 'unit', 'state', 'act']",4,388.0,524.0,654.0,1549.0,148.0
4167,"['1950', 'us', 'work', 'rearmament', 'germani', '1955', 'secur', 'nato', '1953', 'beria', 'govern', 'post', 'unsuccess', 'reunif', 'neutral']",4,133.0,154.0,191.0,538.0,118.0
4168,"['1949', 'mao', ""zedong'"", ""people'"", 'liber', 'armi', 'defeat', 'chiang', ""kai-shek'"", 'unit', 'states-back', 'kuomintang', 'kmt', 'nationalist', 'govern']",4,219.0,223.0,192.0,677.0,55.0
4169,"['communist', 'revolut', 'china', 'american', 'atom', 'monopoli', '1949', 'truman', 'administr', 'escal', 'contain', 'doctrin', '3', 'nsc', 'secret']",4,71.0,112.0,184.0,523.0,197.0
4170,"['unit', 'state', 'offici', 'contain', 'africa', 'latin', 'america', 'order', 'counter', 'revolutionari', 'nationalist', 'movement', 'led', 'communist', 'parti']",4,297.0,443.0,432.0,887.0,355.0
4171,"['exampl', 'implement', 'contain', 'us', 'intervent', 'korean', 'war', 'june', '1950', 'year', 'hostil', 'f', '134', 'kim', ""il-sung'""]",4,322.0,314.0,426.0,804.0,461.0
4172,"['us', 'contain', 'enter', 'war', 'direct', ""us'"", 'action', 'push', 'korea', '38th', 'restor', ""korea'"", 'sovereignti', ""korea'"", 'surviv']",4,250.0,279.0,338.0,805.0,148.0
4173,"['armistic', 'approv', 'juli', '1953', 'korean', 'leader', 'kim', 'il', 'sung', 'totalitarian', 'dictatorship', 'unlimit', 'power', 'pervas', 'cult']",4,185.0,144.0,160.0,359.0,60.0
4174,"['1953', 'polit', 'leadership', 'dynam', 'cold', 'war', 'dwight', 'eisenhow', 'inaugur', 'presid', 'januari', 'month', 'truman', 'administr', 'american']",4,280.0,300.0,372.0,925.0,95.0
4175,"['death', 'joseph', 'stalin', 'georgi', 'malenkov', 'succeed', 'leader', 'soviet', 'union', 'nikita', 'khrushchev', '25', 'februari', '1956', 'khrushchev']",4,122.0,164.0,160.0,595.0,77.0
4176,"['novemb', '1956', 'dignitari', 'recept', ""moscow'"", 'polish', 'embassi', 'khrushchev', 'infam', 'declar', 'buri', 'shock', 'everyon', 'h', 'refer']",4,67.0,98.0,127.0,261.0,178.0
4177,"[""eisenhower'"", 'secretari', 'state', 'john', 'foster', 'dull', 'contain', 'strategi', 'relianc', 'nuclear', 'us', 'enemi', 'wartim', 'dull', 'enunci']",4,111.0,215.0,174.0,432.0,120.0
4178,"['spite', 'threat', 'hope', 'detent', 'upsw', 'diplomaci', 'took', '1959', 'two-week', 'khrushchev', 'us', 'plan', 'two-pow', 'summit', '1960']",4,63.0,88.0,135.0,294.0,52.0
4179,"[""stalin'"", 'death', '1953', 'relax', 'tension', 'europ', 'uneasi', 'arm', 'truce', 'soviet', 'assist', 'treati', 'bloc', '1949', 'establish']",4,181.0,340.0,331.0,654.0,158.0
4180,"['hungarian', 'revolut', '1956', 'occur', 'khrushchev', ""hungary'"", 'stalinist', 'leader', 'mátyá', 'rákosi', 'upris', 'regim', 'disband', 'secret', 'polic']",4,45.0,83.0,123.0,379.0,103.0
4181,"['1957', '1961', 'khrushchev', 'openli', 'repeatedli', 'threaten', 'nuclear', 'annihil', 'soviet', 'missil', 'capabl', 'unit', 'state', 'capabl', 'wipe']",4,95.0,165.0,132.0,710.0,95.0
4182,"['hungari', 'produc', 'ideolog', 'fractur', 'communist', 'parti', 'europ', 'socialist', 'countri', 'felt', 'disillus', 'brutal', 'soviet', 'communist', 'parti']",4,103.0,240.0,234.0,706.0,198.0
4183,"['novemb', '1958', 'khrushchev', 'unsuccess', 'attempt', 'berlin', 'independ', 'demilitar', 'free', 'unit', 'state', 'britain', 'franc', 'six-month', 'ultimatum']",4,177.0,360.0,382.0,876.0,131.0
4184,"[""kennedy'"", 'foreign', 'polici', 'american', 'soviet', 'union', 'manifest', 'proxi', 'truman', 'eisenhow', 'kennedi', 'contain', 'commun', 'presid', ""eisenhower'""]",4,86.0,108.0,150.0,622.0,117.0
4185,"['strategi', 'kennedi', 'order', 'defens', 'spend', 'sought', 'congress', 'rapid', 'build-up', 'nuclear', 'arsen', 'restor', 'lost', 'soviet', 'union']",4,107.0,152.0,147.0,581.0,112.0
4186,"['nationalist', 'movement', 'countri', 'guatemala', 'indonesia', 'indochina', 'alli', 'communist', 'group', 'otherwis', 'perceiv', 'unfriendli', 'unit', 'state', 'soviet']",4,162.0,259.0,249.0,1009.0,192.0
4187,"['unit', 'state', 'agenc', 'cia', 'undermin', 'neutral', 'hostil', 'govern', 'alli', '1953', 'presid', 'eisenhow', 'implement', 'oper', 'ajax']",4,168.0,223.0,241.0,839.0,90.0
4188,"['guatemala', 'banana', 'republ', '1954', 'guatemalan', 'coup', ""d'état"", 'oust', 'left-w', 'presid', 'jacobo', 'árbenz', 'materi', 'cia', 'post-arbenz']",4,91.0,26.0,49.0,209.0,39.0
4189,"['non-align', 'indonesian', 'govern', 'sukarno', 'face', 'threat', 'legitimaci', '1956', 'command', 'demand', 'autonomi', 'jakarta', 'mediat', 'fail', 'sukarno']",4,149.0,114.0,171.0,391.0,49.0
4190,"['republ', 'congo', 'newli', 'independ', 'belgium', 'june', '1960', 'cia-cultiv', 'presid', 'joseph', 'kasa-vubu', 'order', 'dismiss', 'democrat', 'elect']",4,149.0,133.0,191.0,481.0,69.0
4191,"['british', 'guiana', 'leftist', ""people'"", 'progress', 'parti', 'ppp', 'candid', 'cheddi', 'jagan', 'posit', 'chief', 'minist', 'coloni', 'administ']",4,85.0,84.0,247.0,387.0,99.0
4192,"['worn', 'communist', 'guerrilla', 'war', 'vietnames', 'independ', 'watersh', 'defeat', 'communist', 'viet', 'minh', 'rebel', '1954', 'battl', 'dien']",4,324.0,319.0,358.0,935.0,51.0
4193,"['nation', 'africa', 'latin', 'america', 'reject', 'pressur', 'choos', '1955', 'bandung', 'confer', 'indonesia', 'dozen', 'govern', 'cold', 'war']",4,303.0,331.0,464.0,971.0,297.0
4194,"['1956', 'sino-soviet', 'allianc', 'break', 'mao', 'defend', 'stalin', 'khrushchev', '1956', 'soviet', 'leader', 'superfici', 'upstart', 'accus', 'lost']",4,82.0,106.0,108.0,504.0,50.0
4195,"['khrushchev', 'desper', 'attempt', 'reconstitut', 'sino-soviet', 'allianc', 'mao', 'useless', '186', 'chinese-soviet', 'animos', 'spill', 'intra-communist', 'propaganda', 'war']",4,206.0,196.0,292.0,676.0,28.0
4196,"['nuclear', 'front', 'unit', 'state', 'ussr', 'nuclear', 'rearmament', 'long-rang', 'strike', 'territori', 'august', '1957', 'soviet', 'success', 'launch']",4,158.0,283.0,250.0,919.0,122.0
4197,"['cuba', '26th', 'juli', 'movement', 'led', 'revolutionari', 'fidel', 'castro', 'che', 'guevara', 'seiz', 'power', 'cuban', 'revolut', '1']",4,239.0,262.0,334.0,678.0,267.0
4198,"['diplomat', 'cuba', 'unit', 'state', ""batista'"", 'presid', 'eisenhow', 'capit', 'castro', ""latter'"", 'washington', 'dc', 'april', 'vice', 'presid']",4,129.0,191.0,168.0,571.0,58.0
4199,"['januari', '1961', 'offic', 'eisenhow', 'cuban', 'govern', 'april', 'administr', 'newli', 'elect', 'american', 'presid', 'john', 'f', 'kennedi']",4,121.0,193.0,223.0,526.0,102.0
4200,"['berlin', 'crisi', '1961', 'incid', 'cold', 'war', 'berlin', 'post', 'war', 'ii', 'germani', '1950', 'soviet', 'emigr', 'movement']",4,426.0,435.0,559.0,1606.0,93.0
4201,"['emigr', 'brain', 'drain', 'germani', 'germani', ""germany'"", 'migrat', 'germani', '1961', 'june', 'soviet', 'union', 'issu', 'ultimatum', 'demand']",4,60.0,159.0,131.0,1005.0,142.0
4202,"['kennedi', 'administr', 'seek', 'oust', 'castro', 'bay', 'pig', 'invas', 'experi', 'covertli', 'overthrow', 'cuban', 'govern', 'hope', 'pin']",4,119.0,132.0,155.0,341.0,72.0
4203,"['alarm', 'kennedi', 'reaction', 'ultim', 'respond', 'instal', 'nuclear', 'missil', 'cuba', 'naval', 'blockad', 'ultimatum', 'soviet', 'khrushchev', 'soviet']",4,43.0,43.0,70.0,645.0,39.0
4204,"['cuban', 'missil', 'crisi', 'octob', 'novemb', '1962', 'nuclear', 'war', 'crisi', 'led', 'effort', 'nuclear', 'arm', 'race', 'nuclear']",4,245.0,321.0,387.0,922.0,84.0
4205,"['1964', ""khrushchev'"", 'kremlin', 'manag', 'oust', 'peac', 'retir', 'accus', 'rude', 'incompet', 'john', 'lewi', 'gaddi', 'argu', 'krhuschev']",4,80.0,139.0,155.0,208.0,89.0
4206,"['1960', '1970', 'cold', 'war', 'particip', 'struggl', 'adjust', 'pattern', 'intern', 'bloc', 'post-war', 'period', 'europ', 'japan', 'rapidli']",4,308.0,459.0,435.0,870.0,433.0
4207,"['vietnam', 'war', 'descend', 'quagmir', 'unit', 'state', 'intern', 'derail', 'arm', 'provok', 'domest', 'unrest', ""america'"", 'withdraw', 'war']",4,401.0,492.0,645.0,1527.0,237.0
4208,"['1973', 'oil', 'crisi', 'organ', 'petroleum', 'countri', 'opec', 'petroleum', 'output', 'oil', 'price', 'hurt', 'soviet', 'union', 'huge']",4,77.0,90.0,106.0,543.0,59.0
4209,"['oil', 'crisi', 'influenc', 'align', 'opec', 'non-align', 'movement', 'power', 'countri', 'assert', 'independ', 'show', 'resist', 'pressur', 'superpow']",4,300.0,300.0,288.0,522.0,164.0
4210,"['presid', 'john', 'f', 'kennedi', 'us', 'troop', 'vietnam', 'militari', 'assist', 'advisori', 'group', 'program', 'thousand', '1959', '16,000']",4,270.0,288.0,310.0,608.0,722.0
4211,"['tet', 'offens', '1968', 'war', 'despit', 'year', 'american', 'tutelag', 'aid', 'vietnames', 'forc', 'withstand', 'communist', 'offens', 'task']",4,382.0,377.0,513.0,1105.0,374.0
4212,"['uniti', 'nato', 'breach', 'crisi', 'occur', 'charl', 'de', ""gaulle'"", 'presid', 'franc', 'de', 'gaull', 'protest', 'unit', 'state']",4,122.0,502.0,764.0,799.0,175.0
4213,"['1968', 'period', 'polit', 'liber', 'took', 'czechoslovakia', 'pragu', 'action', 'program', 'reform', 'freedom', 'press', 'freedom', 'freedom', 'movement']",4,280.0,339.0,325.0,444.0,281.0
4214,"['pragu', 'august', '1968', 'soviet', 'armi', 'warsaw', 'pact', 'alli', 'invad', 'czechoslovakia', 'invas', 'emigr', '70,000', 'czech', 'slovak']",4,243.0,281.0,275.0,921.0,431.0
4215,"['septemb', '1968', 'congress', 'polish', 'unit', 'worker', 'parti', 'month', 'invas', 'czechoslovakia', 'brezhnev', 'outlin', 'brezhnev', 'doctrin', 'right']",4,108.0,146.0,177.0,551.0,81.0
4216,"['lyndon', 'b', 'johnson', 'administr', 'gain', 'power', 'assassin', 'john', 'f', 'kennedi', 'us', 'took', 'hardlin', 'stanc', 'latin']",4,285.0,346.0,255.0,410.0,113.0
4217,"['indonesia', 'hardlin', 'anti-communist', 'suharto', 'wrest', 'control', 'state', 'sukarno', 'attempt', 'establish', 'order', '1965', '1966', 'aid', 'unit']",4,261.0,360.0,291.0,657.0,147.0
4218,"['escal', 'scale', 'american', 'intervent', 'ongo', 'conflict', 'ngô', 'đình', ""diệm'"", 'vietnames', 'govern', 'communist', 'nation', 'front', 'liber']",4,110.0,121.0,171.0,597.0,86.0
4219,"['middl', 'sourc', 'egypt', 'receiv', 'arm', 'assist', 'ussr', 'troublesom', 'client', 'reluct', 'soviet', 'union', 'feel', 'oblig', 'assist']",4,240.0,239.0,162.0,491.0,184.0
4220,"['africa', 'territori', 'somalia', 'ethiopia', 'ogaden', 'ogaden', 'war', 'june', '1977', 'somali', 'troop', 'ogaden', 'inland', 'ethiopian', 'posit']",4,269.0,284.0,425.0,794.0,210.0
4221,"['chile', 'socialist', 'parti', 'candid', 'salvador', 'allend', 'presidenti', 'elect', '1970', 'democrat', 'elect', 'marxist', 'presid', 'countri', 'america']",4,89.0,81.0,195.0,416.0,107.0
4222,"['april', '1974', 'carnat', 'revolut', 'succeed', 'oust', 'marcelo', 'caetano', ""portugal'"", 'right-w', 'estado', 'novo', 'govern', 'death', 'knell']",4,131.0,172.0,206.0,462.0,67.0
4223,"['vietnam', 'war', 'vietnam', 'area', 'cambodia', 'militari', 'base', 'cambodian', 'state', 'norodom', 'sihanouk', 'toler', 'attempt', ""cambodia'"", 'neutral']",4,404.0,463.0,450.0,1023.0,200.0
4224,"['power', 'distanc', 'vietnames', '269', 'pro-china', 'khmer', 'roug', 'leader', 'pol', 'pot', '1.5', 'million', 'cambodian', 'quarter', 'cambodian']",4,174.0,155.0,143.0,350.0,153.0
4225,"['sino-soviet', 'split', 'tension', 'chines', 'soviet', '1969', 'unit', 'state', 'presid', 'richard', 'nixon', 'decid', 'conflict', 'power', 'cold']",4,262.0,351.0,304.0,963.0,152.0
4226,"['februari', '1972', 'nixon', 'achiev', 'stun', 'rapproch', 'china', '277', 'beij', 'mao', 'zedong', 'zhou', 'enlai', 'ussr', 'achiev']",4,54.0,51.0,70.0,191.0,64.0
4227,"['china', 'nixon', 'met', 'soviet', 'leader', 'brezhnev', 'moscow', '278', 'strateg', 'arm', 'talk', 'landmark', 'arm', 'control', 'treati']",4,156.0,194.0,241.0,624.0,97.0
4228,"['nixon', 'brezhnev', 'proclaim', 'peac', 'coexist', 'establish', 'groundbreak', 'polici', 'détent', 'cooper', 'superpow', 'brezhnev', 'attempt', 'reviv', 'soviet']",4,129.0,178.0,221.0,532.0,69.0
4229,"[""bonn'"", 'ostpolitik', 'polici', 'formul', 'german', 'chancellor', 'willi', 'brandt', 'effort', 'germani', 'europ', 'conclud', 'europ', 'culmin', 'helsinki']",4,92.0,428.0,297.0,679.0,247.0
4230,"['kissing', 'nixon', 'realist', 'deemphas', 'idealist', 'goal', 'anti-commun', 'promot', 'democraci', 'worldwid', 'goal', ""america'"", 'capabl', '281', 'citat']",4,41.0,45.0,133.0,210.0,123.0
4231,"['1970', 'kgb', 'led', 'yuri', 'andropov', 'persecut', 'soviet', 'person', 'aleksandr', 'solzhenitsyn', 'andrei', 'sakharov', 'criticis', 'soviet', 'leadership']",4,83.0,144.0,143.0,639.0,72.0
4232,"['presid', 'jimmi', 'carter', 'tri', 'arm', 'race', 'ii', '1979', '285', 'effort', 'undermin', 'year', 'iranian', 'revolut', 'nicaraguan']",4,262.0,261.0,335.0,457.0,377.0
4233,"['cold', 'war', 'refer', 'period', 'reawaken', 'cold', 'war', 'tension', 'conflict', '1970', '1980', 'tension', 'power', 'milit', '286']",4,603.0,606.0,648.0,1384.0,353.0
4234,"['april', '1978', 'communist', ""people'"", 'democrat', 'parti', 'afghanistan', 'pdpa', 'seiz', 'power', 'afghanistan', 'saur', 'revolut', 'month', 'oppon']",4,207.0,175.0,213.0,628.0,92.0
4235,"['septemb', '1979', 'khalqist', 'presid', 'nur', 'muhammad', 'taraki', 'assassin', 'coup', 'pdpa', 'orchestr', 'fellow', 'khalq', 'hafizullah', 'amin']",4,33.0,48.0,67.0,206.0,8.0
4236,"['carter', 'respond', 'soviet', 'intervent', 'withdraw', 'ii', 'treati', 'ratif', 'impos', 'embargo', 'grain', 'technolog', 'shipment', 'ussr', 'demand']",4,178.0,160.0,230.0,503.0,118.0
4237,"['januari', '1977', 'year', 'presid', 'ronald', 'reagan', 'bluntli', 'state', 'convers', 'richard', 'v', 'allen', 'cold', 'war', 'idea']",4,314.0,481.0,503.0,929.0,410.0
4238,"['1985', ""reagan'"", 'anti-communist', 'posit', 'stanc', 'reagan', 'doctrin', 'contain', 'formul', 'right', 'subvert', 'communist', 'govern', '301', 'besid']",4,104.0,110.0,133.0,387.0,89.0
4239,"['pope', 'john', 'paul', 'ii', 'focu', 'anti-commun', 'nativ', 'poland', '1979', 'nationalist', 'resurg', 'solidar', 'movement', 'galvan', 'led']",4,188.0,368.0,365.0,321.0,105.0
4240,"['soviet', 'union', 'built', 'militari', 'consum', '25', 'gross', 'nation', 'product', 'consum', 'good', 'invest', 'civilian', 'sector', '304']",4,217.0,207.0,214.0,676.0,155.0
4241,"['soviet', 'invest', 'defens', 'sector', 'militari', 'parti', 'state', 'bureaucraci', 'sector', 'power', 'privileg', '306', 'soviet', 'arm', 'forc']",4,418.0,445.0,403.0,1255.0,109.0
4242,"['1980', 'ussr', 'built', 'militari', 'arsen', 'armi', 'surpass', 'unit', 'state', 'soviet', 'invas', 'afghanistan', 'presid', 'carter', 'unit']",4,355.0,407.0,300.0,1186.0,133.0
4243,"['tension', 'intensifi', 'reagan', 'reviv', 'b', '1', 'lancer', 'program', 'cancel', 'carter', 'administr', 'produc', 'lgm', '118', 'peacekeep']",4,95.0,114.0,129.0,177.0,231.0
4244,"[""reagan'"", 'militari', 'buildup', 'soviet', 'union', 'respond', 'militari', '315', 'militari', 'ineffici', 'plan', 'manufactur', 'collectiv', 'agricultur', 'soviet']",4,348.0,311.0,254.0,1010.0,153.0
4245,"['1', 'septemb', '1983', 'soviet', 'union', 'shot', 'korean', 'air', '007', 'boe', '747', '269', 'aboard', 'sit', 'congressman']",4,49.0,72.0,134.0,487.0,209.0
4246,"['american', 'domest', 'foreign', 'conflict', 'vietnam', 'war', '321', 'reagan', 'administr', 'quick', 'low-cost', 'counter-insurg', 'tactic', 'foreign', 'conflict']",4,298.0,305.0,419.0,826.0,156.0
4247,"['soviet', 'incur', 'cost', 'foreign', 'intervent', 'brezhnev', '1979', 'soviet', 'war', 'afghanistan', 'brief', 'muslim', 'guerrilla', 'aid', 'us']",4,220.0,336.0,289.0,1135.0,50.0
4248,"['senior', 'us', 'state', 'depart', 'offici', 'predict', '1980', 'posit', 'invas', 'domest', 'crisi', 'soviet', '. ...', 'thermodynam', 'law']",4,174.0,270.0,235.0,739.0,180.0
4249,"['compar', 'mikhail', 'gorbachev', 'secretari', '1985', '297', 'soviet', 'stagnant', 'face', 'sharp', 'foreign', 'currenc', 'downward', 'slide', 'oil']",4,69.0,65.0,89.0,389.0,103.0
4250,"['ineffectu', 'led', 'deeper', 'june', '1987', 'gorbachev', 'announc', 'agenda', 'reform', 'perestroika', 'restructur', '327', 'perestroika', 'relax', 'product']",4,94.0,152.0,184.0,288.0,89.0
4251,"['despit', 'skeptic', 'soviet', 'leader', 'commit', 'revers', 'soviet', ""union'"", 'arm', 'race', '328', 'partli', 'fight', 'intern', 'parti']",4,103.0,154.0,158.0,827.0,80.0
4252,"[""kremlin'"", 'militari', 'polit', 'concess', 'reagan', 'renew', 'talk', 'issu', 'scaling-back', 'arm', 'race', '332', 'summit', 'held', 'novemb']",4,255.0,266.0,265.0,454.0,55.0
4253,"['tension', 'rapidli', 'subsid', 'mid-to-l', '1980', 'culmin', 'summit', 'moscow', '1989', 'gorbachev', 'georg', 'h', 'w', 'bush', 'sign']",4,29.0,56.0,91.0,226.0,181.0
4254,"['1989', 'soviet', 'forc', 'withdrew', 'afghanistan', '339', '1990', 'gorbachev', 'consent', 'german', 'reunif', '337', 'tiananmen', 'squar', '340']",4,132.0,180.0,161.0,717.0,84.0
4255,"['3', 'decemb', '1989', 'gorbachev', 'georg', 'h', 'w', 'bush', 'declar', 'cold', 'war', 'malta', 'summit', '342', 'year']",4,273.0,314.0,431.0,808.0,556.0
