,Texto,Clase,Clase1,Clase2,Clase3,Clase4,Clase5
9129,"['savanna', 'pastor', 'neolith', 'spn', 'formerli', 'known', 'stone', 'bowl', 'cultur', 'collect', 'ancient', 'societi', 'appear', 'rift', 'valley', 'east', 'africa', 'surround', 'area', 'time']",5,631.0,403.0,354.0,280.0,1391.0
9130,"['period', 'known', 'pastor', 'neolith', 'south', 'cushit', 'speak', 'pastoralist', 'tend', 'buri', 'dead', 'cairn', 'whilst', 'toolkit', 'character', 'stone', 'bowl', 'pestl', 'grindston', 'earthenwar']",5,186.0,154.0,183.0,142.0,684.0
9131,"['pot', '34', 'archaeolog', 'histor', 'linguist', 'archaeogenet', 'convent', 'identifi', ""area'"", 'first', 'afroasiatic-speak', 'settler', 'archaeolog', 'date', 'livestock', 'bone', 'burial', 'cairn', 'also', 'establish']",5,452.0,399.0,395.0,294.0,867.0
9132,"['southeast', 'europ', 'agrarian', 'societi', 'first', 'appear', '7th', 'millennium', 'bc', 'attest', 'one', 'earliest', 'farm', 'site', 'europ', 'discov', 'vashtëmi', 'southeastern', 'albania', 'date']",5,794.0,624.0,490.0,386.0,1152.0
9133,"['anthropomorph', 'figurin', 'found', 'balkan', '6000', 'bc', '37', 'central', 'europ', 'around', '5800', 'bc', 'la', 'hoguett', 'among', 'earliest', 'cultur', 'complex', 'area', 'sesklo']",5,1154.0,490.0,338.0,368.0,1262.0
9134,"['cultur', 'thessali', 'later', 'expand', 'balkan', 'give', 'rise', 'starčevo-körö', 'cri', 'linearbandkeramik', 'vinča', 'combin', 'cultur', 'diffus', 'migrat', 'peopl', 'neolith', 'tradit', 'spread', 'west']",5,407.0,410.0,279.0,268.0,777.0
9135,"['northward', 'reach', 'northwestern', 'europ', 'around', '4500', 'bc', 'vinča', 'cultur', 'may', 'creat', 'earliest', 'system', 'write', 'vinča', 'sign', 'though', 'archaeologist', 'winn', 'believ']",5,790.0,497.0,393.0,385.0,1137.0
9136,"['settl', 'life', 'encompass', 'transit', 'forag', 'farm', 'pastor', 'began', 'south', 'asia', 'region', 'balochistan', 'pakistan', 'around', '7,000', 'bc', '41', '42', '43', 'site']",5,586.0,277.0,277.0,277.0,816.0
9137,"['mehrgarh', 'balochistan', 'presenc', 'document', 'domest', 'wheat', 'barley', 'rapidli', 'follow', 'goat', 'sheep', 'cattl', '44', 'april', '2006', 'announc', 'scientif', 'journal', 'natur', 'oldest']",5,168.0,160.0,262.0,206.0,366.0
9138,"['south', 'india', 'neolith', 'began', '6500', 'bc', 'last', 'around', '1400', 'bc', 'megalith', 'transit', 'period', 'began', 'south', 'indian', 'neolith', 'character', 'ash', 'mound']",5,1003.0,377.0,365.0,317.0,1300.0
9139,"['east', 'asia', 'earliest', 'site', 'includ', 'nanzhuangt', 'cultur', 'around', '9500', '–', '9000', 'bc', '47', 'pengtoushan', 'cultur', 'around', '7500', '–', '6100', 'bc']",5,1111.0,632.0,569.0,410.0,1696.0
9140,"['neolith', 'defin', 'paragraph', 'use', 'polish', 'stone', 'implement', 'remain', 'live', 'tradit', 'small', 'extrem', 'remot', 'inaccess', 'pocket', 'west', 'papua', 'indonesian', 'new', 'guinea']",5,486.0,470.0,437.0,465.0,948.0
9141,"['polish', 'stone', 'adz', 'axe', 'use', 'present', 'day', '2008', 'updat', 'area', 'avail', 'metal', 'implement', 'limit', 'like', 'ceas', 'altogeth', 'next', 'year', 'older']",5,531.0,406.0,405.0,409.0,1175.0
9142,"['2012', 'news', 'releas', 'new', 'farm', 'site', 'discov', 'munam-ri', 'goseong', 'gangwon', 'provinc', 'south', 'korea', 'may', 'earliest', 'farmland', 'known', 'date', 'east', 'asia']",5,439.0,376.0,425.0,398.0,1067.0
9143,"['48', 'remain', 'agricultur', 'field', 'neolith', 'period', 'found', 'east', 'asian', 'countri', 'institut', 'said', 'ad', 'discoveri', 'reveal', 'histori', 'agricultur', 'cultiv', 'least', 'began']",5,616.0,521.0,375.0,380.0,1070.0
9144,"['period', 'korean', 'peninsula', '49', 'farm', 'date', '3600', '3000', 'bc', 'potteri', 'stone', 'projectil', 'point', 'possibl', 'hous', 'also', 'found', '2002', 'research', 'discov']",5,788.0,360.0,350.0,246.0,1191.0
9145,"['mesoamerica', 'similar', 'set', 'event', 'e', 'crop', 'domest', 'sedentari', 'lifestyl', 'occur', 'around', '4500', 'bc', 'possibl', 'earli', '11,000', '–', '10,000', 'bc', 'cultur']",5,1039.0,380.0,394.0,313.0,1169.0
9146,"['usual', 'refer', 'belong', 'neolith', 'america', 'differ', 'term', 'use', 'form', 'stage', 'instead', 'mid-lat', 'neolith', 'archaic', 'era', 'instead', 'earli', 'neolith', 'paleo-indian', 'preced']",5,453.0,446.0,387.0,370.0,1360.0
9147,"['form', 'stage', 'equival', 'neolith', 'revolut', 'period', 'europ', 'asia', 'africa', 'southwestern', 'unit', 'state', 'occur', '500', '1200', 'ad', 'dramat', 'increas', 'popul', 'develop']",5,433.0,588.0,472.0,823.0,1054.0
9148,"['larg', 'villag', 'support', 'agricultur', 'base', 'dryland', 'farm', 'maiz', 'later', 'bean', 'squash', 'domest', 'turkey', 'period', 'bow', 'arrow', 'ceram', 'potteri', 'also', 'introduc']",5,515.0,486.0,440.0,395.0,859.0
9149,"['australia', 'contrast', 'new', 'guinea', 'gener', 'held', 'neolith', 'period', 'hunter-gather', 'lifestyl', 'continu', 'arriv', 'european', 'view', 'challeng', 'term', 'definit', 'agricultur', 'neolith', 'remain']",5,479.0,569.0,557.0,535.0,1057.0
9150,"['neolith', 'age', 'eurasia', 'peopl', 'live', 'small', 'tribe', 'compos', 'multipl', 'band', 'lineag', '54', 'littl', 'scientif', 'evid', 'develop', 'social', 'stratif', 'neolith', 'societi']",5,409.0,466.0,343.0,248.0,1124.0
9151,"['social', 'stratif', 'associ', 'later', 'bronz', 'age', '55', 'although', 'late', 'eurasian', 'neolith', 'societi', 'form', 'complex', 'stratifi', 'chiefdom', 'even', 'state', 'gener', 'state']",5,545.0,631.0,451.0,584.0,1134.0
9152,"['evolv', 'eurasia', 'rise', 'metallurgi', 'neolith', 'societi', 'whole', 'rel', 'simpl', 'egalitarian', '54', 'beyond', 'eurasia', 'howev', 'state', 'form', 'local', 'neolith', 'three', 'area']",5,373.0,401.0,341.0,452.0,808.0
9153,"['name', 'preceram', 'and', 'nort', 'chico', 'civil', '56', '57', 'form', 'mesoamerica', 'ancient', 'hawaiʻi', '58', 'howev', 'neolith', 'societi', 'notic', 'hierarch', 'upper', 'paleolith']",5,423.0,247.0,197.0,214.0,644.0
9154,"['domest', 'larg', 'anim', 'c', '8000', 'bc', 'result', 'dramat', 'increas', 'social', 'inequ', 'area', 'occur', 'new', 'guinea', 'notabl', 'except', '61', 'possess', 'livestock']",5,706.0,399.0,410.0,501.0,918.0
9155,"['allow', 'competit', 'household', 'result', 'inherit', 'inequ', 'wealth', 'neolith', 'pastoralist', 'control', 'larg', 'herd', 'gradual', 'acquir', 'livestock', 'made', 'econom', 'inequ', 'pronounc', '62']",5,317.0,346.0,315.0,401.0,548.0
9156,"['howev', 'evid', 'social', 'inequ', 'still', 'disput', 'settlement', 'catal', 'huyuk', 'reveal', 'strike', 'lack', 'differ', 'size', 'home', 'burial', 'site', 'suggest', 'egalitarian', 'societi']",5,269.0,223.0,194.0,216.0,826.0
9157,"['famili', 'household', 'still', 'larg', 'independ', 'econom', 'household', 'probabl', 'center', 'life', '63', '64', 'howev', 'excav', 'central', 'europ', 'reveal', 'earli', 'neolith', 'linear']",5,482.0,545.0,444.0,557.0,935.0
9158,"['ceram', 'cultur', 'linearbandkeramik', 'build', 'larg', 'arrang', 'circular', 'ditch', '4800', '4600', 'bc', 'structur', 'later', 'counterpart', 'causeway', 'enclosur', 'burial', 'mound', 'heng', 'requir']",5,683.0,268.0,249.0,188.0,702.0
9159,"['larg', 'bodi', 'evid', 'fortifi', 'settlement', 'linearbandkeramik', 'site', 'along', 'rhine', 'least', 'villag', 'fortifi', 'time', 'palisad', 'outer', 'ditch', '65', '66', 'settlement', 'palisad']",5,319.0,283.0,277.0,217.0,759.0
9160,"['weapon-traumat', 'bone', 'found', 'talheim', 'death', 'pit', 'discov', 'demonstr', '...', 'systemat', 'violenc', 'group', 'warfar', 'probabl', 'much', 'common', 'neolith', 'preced', 'paleolith', 'period']",5,359.0,332.0,288.0,263.0,897.0
9161,"['control', 'labour', 'inter-group', 'conflict', 'characterist', 'tribal', 'group', 'social', 'rank', 'head', 'charismat', 'individu', '—', 'either', 'big', 'man', 'proto-chief', '—', 'function', 'lineage-group']",5,325.0,310.0,264.0,347.0,522.0
9162,"['head', 'whether', 'non-hierarch', 'system', 'organ', 'exist', 'debat', 'evid', 'explicitli', 'suggest', 'neolith', 'societi', 'function', 'domin', 'class', 'individu', 'case', 'chiefdom', 'european', 'earli']",5,333.0,327.0,345.0,315.0,842.0
9163,"['shelter', 'earli', 'peopl', 'chang', 'dramat', 'upper', 'paleolith', 'neolith', 'era', 'paleolith', 'peopl', 'normal', 'live', 'perman', 'construct', 'neolith', 'mud', 'brick', 'hous', 'start']",5,395.0,368.0,272.0,289.0,1248.0
9164,"['appear', 'coat', 'plaster', '69', 'growth', 'agricultur', 'made', 'perman', 'hous', 'possibl', 'doorway', 'made', 'roof', 'ladder', 'posit', 'insid', 'outsid', 'hous', '69', 'roof']",5,295.0,261.0,338.0,299.0,520.0
9165,"['support', 'beam', 'insid', 'rough', 'ground', 'cover', 'platform', 'mat', 'skin', 'resid', 'slept', '70', 'stilt-hous', 'settlement', 'common', 'alpin', 'pianura', 'padana', 'terramar', 'region']",5,119.0,99.0,114.0,92.0,279.0
9166,"['signific', 'far-reach', 'shift', 'human', 'subsist', 'lifestyl', 'brought', 'area', 'crop', 'farm', 'cultiv', 'first', 'develop', 'previou', 'relianc', 'essenti', 'nomad', 'hunter-gather', 'subsist', 'techniqu']",5,327.0,298.0,356.0,272.0,1036.0
9167,"['pastor', 'transhum', 'first', 'supplement', 'increasingli', 'replac', 'relianc', 'upon', 'food', 'produc', 'cultiv', 'land', 'develop', 'also', 'believ', 'greatli', 'encourag', 'growth', 'settlement', 'sinc']",5,544.0,596.0,616.0,462.0,802.0
9168,"['may', 'suppos', 'increas', 'need', 'spend', 'time', 'labor', 'tend', 'crop', 'field', 'requir', 'local', 'dwell', 'trend', 'would', 'continu', 'bronz', 'age', 'eventu', 'give']",5,472.0,560.0,478.0,454.0,924.0
9169,"['profound', 'differ', 'human', 'interact', 'subsist', 'method', 'associ', 'onset', 'earli', 'agricultur', 'practic', 'neolith', 'call', 'neolith', 'revolut', 'term', 'coin', '1920', 'australian', 'archaeologist']",5,305.0,311.0,293.0,384.0,1334.0
9170,"['one', 'potenti', 'benefit', 'develop', 'increas', 'sophist', 'farm', 'technolog', 'possibl', 'produc', 'surplu', 'crop', 'yield', 'word', 'food', 'suppli', 'excess', 'immedi', 'need', 'commun']",5,302.0,255.0,286.0,310.0,697.0
9171,"['surplus', 'could', 'store', 'later', 'use', 'possibl', 'trade', 'necess', 'luxuri', 'agricultur', 'life', 'afford', 'secur', 'nomad', 'life', 'could', 'sedentari', 'farm', 'popul', 'grew']",5,693.0,539.0,586.0,425.0,969.0
9172,"['howev', 'earli', 'farmer', 'also', 'advers', 'affect', 'time', 'famin', 'may', 'caus', 'drought', 'pest', 'instanc', 'agricultur', 'becom', 'predomin', 'way', 'life', 'sensit', 'shortag']",5,531.0,532.0,563.0,447.0,961.0
9173,"['could', 'particularli', 'acut', 'affect', 'agrarian', 'popul', 'extent', 'otherwis', 'may', 'routin', 'experienc', 'prior', 'hunter-gather', 'commun', '62', 'nevertheless', 'agrarian', 'commun', 'gener', 'prove']",5,243.0,261.0,256.0,330.0,623.0
9174,"['anoth', 'signific', 'chang', 'undergon', 'mani', 'newli', 'agrarian', 'commun', 'one', 'diet', 'pre-agrarian', 'diet', 'vari', 'region', 'season', 'avail', 'local', 'plant', 'anim', 'resourc']",5,398.0,414.0,394.0,353.0,722.0
9175,"['degre', 'pastor', 'hunt', 'post-agrarian', 'diet', 'restrict', 'limit', 'packag', 'success', 'cultiv', 'cereal', 'grain', 'plant', 'variabl', 'extent', 'domest', 'anim', 'anim', 'product', 'supplement']",5,174.0,154.0,199.0,163.0,593.0
9176,"['diet', 'hunt', 'gather', 'variabl', 'degre', 'preclud', 'increas', 'popul', 'carri', 'capac', 'land', 'high', 'sedentari', 'local', 'popul', 'concentr', 'cultur', 'would', 'signific', 'shift']",5,519.0,531.0,449.0,410.0,910.0
9177,"['addit', 'increas', 'popul', 'densiti', 'decreas', 'popul', 'mobil', 'increas', 'continu', 'proxim', 'domest', 'anim', 'continu', 'occup', 'compar', 'population-dens', 'site', 'would', 'alter', 'sanit']",5,400.0,453.0,407.0,515.0,976.0
9178,"['neolith', 'peopl', 'skill', 'farmer', 'manufactur', 'rang', 'tool', 'necessari', 'tend', 'harvest', 'process', 'crop', 'sickl', 'blade', 'grind', 'stone', 'food', 'product', 'e', 'g']",5,243.0,169.0,157.0,179.0,879.0
9179,"['potteri', 'bone', 'implement', 'also', 'skill', 'manufactur', 'rang', 'type', 'stone', 'tool', 'ornament', 'includ', 'projectil', 'point', 'bead', 'statuett', 'allow', 'forest', 'clearanc', 'larg']",5,401.0,360.0,353.0,305.0,1087.0
9180,"['neolith', 'peopl', 'levant', 'anatolia', 'syria', 'northern', 'mesopotamia', 'central', 'asia', 'also', 'accomplish', 'builder', 'util', 'mud-brick', 'construct', 'hous', 'villag', 'çatalhöyük', 'hous', 'plaster']",5,526.0,433.0,360.0,351.0,657.0
9181,"['paint', 'elabor', 'scene', 'human', 'anim', 'europ', 'long', 'hous', 'built', 'wattl', 'daub', 'construct', 'elabor', 'tomb', 'built', 'dead', 'tomb', 'particularli', 'numer', 'ireland']",5,346.0,322.0,325.0,197.0,820.0
9182,"['mani', 'thousand', 'still', 'exist', 'neolith', 'peopl', 'british', 'isl', 'built', 'long', 'barrow', 'chamber', 'tomb', 'dead', 'causeway', 'camp', 'heng', 'flint', 'mine', 'cursu']",5,273.0,243.0,248.0,344.0,541.0
9183,"['peopl', 'america', 'pacif', 'mostli', 'retain', 'neolith', 'level', 'tool', 'technolog', 'time', 'european', 'contact', 'except', 'includ', 'copper', 'hatchet', 'spearhead', 'great', 'lake', 'region']",5,362.0,434.0,570.0,401.0,1045.0
9184,"['cloth', 'appear', 'made', 'anim', 'skin', 'indic', 'find', 'larg', 'number', 'bone', 'antler', 'pin', 'ideal', 'fasten', 'leather', 'wool', 'cloth', 'linen', 'might', 'becom']",5,313.0,280.0,273.0,252.0,696.0
9185,"['avail', 'later', 'neolith', '72', '73', 'suggest', 'find', 'perfor', 'stone', 'depend', 'size', 'may', 'serv', 'spindl', 'whorl', 'loom', 'weight', '74', '75', '76']",5,292.0,218.0,232.0,217.0,864.0
9186,"[""world'"", 'oldest', 'known', 'engin', 'roadway', 'sweet', 'track', 'england', 'date', '3800', 'bc', ""world'"", 'oldest', 'freestand', 'structur', 'neolith', 'templ', 'ġgantija', 'gozo', 'malta']",5,594.0,254.0,202.0,90.0,682.0
9187,"['period', 'near', 'east', '4500', '–', '3300', 'bc', 'europ', '3000', '–', '1700', 'bc', 'elsewher', 'vari', 'greatli', 'depend', 'region', 'america', 'eneolith', 'end']",5,1106.0,541.0,626.0,454.0,1125.0
9188,"['chalcolith', 'english', 'ˌkælkəˈlɪθɪk', '1', 'name', 'deriv', 'greek', 'χαλκός', 'khalkó', 'copper', 'λίθος', 'lítho', 'stone', '1', 'copper', 'age', '1', 'also', 'known', 'eneolith']",5,654.0,698.0,531.0,303.0,1237.0
9189,"['1', 'aeneolith', '2', 'latin', 'aeneu', 'copper', 'archaeolog', 'period', 'research', 'regard', 'part', 'broader', 'neolith', 'earlier', 'scholar', 'defin', 'transit', 'period', 'neolith', 'bronz']",5,452.0,483.0,311.0,241.0,1221.0
9190,"['chalcolith', 'period', 'copper', 'predomin', 'metalwork', 'technolog', 'henc', 'period', 'discov', 'ad', 'tin', 'copper', 'one', 'could', 'creat', 'bronz', 'metal', 'alloy', 'harder', 'stronger']",5,604.0,473.0,376.0,273.0,1149.0
9191,"['archaeolog', 'site', 'belovod', 'rudnik', 'mountain', 'serbia', 'worldwid', 'oldest', 'securely-d', 'evid', 'copper', 'smelt', 'high', 'temperatur', 'c', '5000', 'bc', '7000', 'bp', '3']",5,521.0,113.0,91.0,91.0,941.0
9192,"['4', 'transit', 'copper', 'age', 'bronz', 'age', 'europ', 'occur', 'late', '5th', 'late', '3rd', 'millennia', 'bc', 'ancient', 'near', 'east', 'copper', 'age', 'cover']",5,873.0,714.0,423.0,279.0,1732.0
9193,"['multipl', 'name', 'result', 'multipl', 'recognit', 'period', 'origin', 'term', 'bronz', 'age', 'meant', 'either', 'copper', 'bronz', 'use', 'chief', 'hard', 'substanc', 'manufactur', 'tool']",5,622.0,645.0,483.0,356.0,1459.0
9194,"['1881', 'john', 'evan', 'recogn', 'use', 'copper', 'often', 'preced', 'use', 'bronz', 'distinguish', 'transit', 'copper', 'age', 'bronz', 'age', 'proper', 'includ', 'transit', 'period']",5,743.0,709.0,541.0,411.0,1855.0
9195,"['three-ag', 'system', 'earli', 'middl', 'late', 'bronz', 'age', 'place', 'outsid', 'tripartit', 'system', 'begin', 'howev', 'present', 'fourth', 'age', 'chose', 'retain', 'tradit', 'tripartit']",5,599.0,762.0,520.0,427.0,1435.0
9196,"['1884', 'gaetano', 'chierici', 'perhap', 'follow', 'lead', 'evan', 'renam', 'italian', 'eneo-litica', 'bronz', '–', 'stone', 'transit', 'phrase', 'never', 'intend', 'mean', 'period', 'one']",5,453.0,420.0,425.0,331.0,989.0
9197,"['bronz', 'stone', 'use', 'copper', 'age', 'featur', 'use', 'copper', 'exclud', 'bronz', 'moreov', 'stone', 'continu', 'use', 'throughout', 'bronz', 'age', 'iron', 'age', 'part']",5,995.0,865.0,611.0,478.0,2603.0
9198,"['earliest', 'lead', 'pb', 'find', 'ancient', 'near', 'east', '6th', 'millennium', 'bc', 'bangl', 'yarim', 'tepe', 'northern', 'iraq', 'slightli', 'later', 'conic', 'lead', 'piec']",5,695.0,316.0,296.0,222.0,677.0
9199,"['halaf', 'period', 'arpachiyah', 'near', 'mosul', '7', 'nativ', 'lead', 'extrem', 'rare', 'artifact', 'rais', 'possibl', 'lead', 'smelt', 'may', 'begun', 'even', 'copper', 'smelt']",5,372.0,370.0,363.0,272.0,880.0
9200,"['copper', 'smelt', 'also', 'document', 'site', 'time', 'period', 'soon', '6000', 'bc', 'although', 'use', 'lead', 'seem', 'preced', 'copper', 'smelt', 'earli', 'metallurgi', 'also']",5,1109.0,743.0,639.0,522.0,1637.0
9201,"['archaeolog', 'site', 'serbia', 'contain', 'oldest', 'secur', 'date', 'evid', 'coppermak', '7,500', 'year', 'ago', 'find', 'june', '2010', 'extend', 'known', 'record', 'copper', 'smelt']",5,436.0,321.0,318.0,299.0,1392.0
9202,"['serbia', 'copper', 'axe', 'found', 'prokuplj', 'indic', 'use', 'metal', 'europ', '7,500', 'year', 'ago', '5500', 'bc', 'mani', 'year', 'earlier', 'previous', 'believ', '11']",5,1039.0,675.0,583.0,468.0,1839.0
9203,"['knowledg', 'use', 'copper', 'far', 'widespread', 'metal', 'european', 'battl', 'axe', 'cultur', 'use', 'stone', 'axe', 'model', 'copper', 'axe', 'even', 'mould', 'carv', 'stone']",5,757.0,579.0,551.0,471.0,1458.0
9204,"['exampl', 'chalcolith', 'cultur', 'europ', 'includ', 'vila', 'nova', 'de', 'são', 'pedro', 'lo', 'millar', 'iberian', 'peninsula', '13', 'potteri', 'beaker', 'peopl', 'found', 'site']",5,495.0,527.0,480.0,354.0,915.0
9205,"['date', 'sever', 'centuri', 'copper-work', 'began', 'beaker', 'cultur', 'appear', 'spread', 'copper', 'bronz', 'technolog', 'europ', 'along', 'indo-european', 'languag', '14', 'britain', 'copper', 'use']",5,738.0,831.0,466.0,423.0,1147.0
9206,"['term', 'chalcolith', 'also', 'appli', 'american', 'civil', 'alreadi', 'use', 'copper', 'copper', 'alloy', 'thousand', 'year', 'european', 'migrat', 'besid', 'cultur', 'and', 'mesoamerica', 'old']",5,743.0,613.0,625.0,534.0,1422.0
9207,"['copper', 'complex', 'center', 'upper', 'great', 'lake', 'region', 'present-day', 'michigan', 'wisconsin', 'unit', 'state', '—', 'mine', 'fabric', 'copper', 'tool', 'weapon', 'person', 'ornament']",5,368.0,401.0,368.0,580.0,747.0
9208,"['20', 'evid', 'smelt', 'alloy', 'found', 'subject', 'disput', 'common', 'assumpt', 'archaeologist', 'object', 'cold-work', 'shape', 'artifact', 'site', 'date', '4000', '–', '1000', 'bc']",5,416.0,346.0,316.0,233.0,1109.0
9209,"['make', 'oldest', 'chalcolith', 'site', 'world', '21', 'furthermor', 'archaeologist', 'find', 'artifactu', 'structur', 'evid', 'cast', 'hopewellian', 'mississippian', 'peopl', 'demonstr', 'archaeolog', 'record', '22']",5,336.0,259.0,205.0,233.0,849.0
9210,"['5th', 'millennium', 'bc', 'copper', 'artifact', 'start', 'appear', 'east', 'asia', 'jiangzhai', 'hongshan', 'cultur', 'metal', 'artifact', 'wide', 'use', '23', 'copper', 'object', 'may']",5,867.0,401.0,358.0,308.0,1315.0
9211,"['occasion', 'appear', 'earli', 'find', 'repres', 'regular', 'practic', 'copper', 'metallurgi', 'east', 'asia', 'begin', 'entri', 'afanasievo', 'group', 'western', 'mongolia', 'toward', 'end', '4th']",5,417.0,509.0,370.0,484.0,959.0
9212,"['region', 'aïr', 'mountain', 'niger', 'develop', 'independ', 'copper', 'smelt', '3000', '2500', 'bc', 'process', 'develop', 'state', 'indic', 'smelt', 'foreign', 'becam', 'matur', '1500']",5,671.0,394.0,394.0,495.0,795.0
9213,"['neanderth', 'niˈændərtɑːl', 'neɪ', 'θɔːl', '7', 'also', 'neandert', 'homo', 'neanderthalensi', 'homo', 'sapien', 'neanderthalensi', '[8', 'extinct', 'speci', 'subspeci', 'archaic', 'human', 'live', 'eurasia']",5,291.0,255.0,264.0,199.0,1469.0
9214,"['40,000', 'year', 'ago', '9', '10', '11', '12', 'like', 'went', 'extinct', 'due', 'competit', 'extermin', 'immigr', 'european', 'earli', 'modern', 'human', '13', '14']",5,417.0,428.0,531.0,420.0,1642.0
9215,"['unclear', 'neanderth', 'split', 'modern', 'human', 'studi', 'produc', 'variou', 'interv', 'rang', '315,000', '21', '800,000', 'year', 'ago', '22', 'time', 'diverg', 'neanderth', 'ancestor']",5,347.0,360.0,380.0,281.0,1845.0
9216,"['h', 'heidelbergensi', 'also', 'unclear', 'oldest', 'potenti', 'neanderth', 'bone', 'date', '430,000', 'year', 'ago', 'classif', 'uncertain', '23', 'neanderth', 'known', 'numer', 'fossil', 'especi']",5,450.0,389.0,393.0,268.0,1585.0
9217,"['130,000', 'year', 'ago', '24', 'type', 'specimen', 'neanderth', '1', 'found', '1856', 'german', 'neander', 'valley', 'much', 'debat', 'valid', 'neanderth', 'depict', 'primit', 'stupid']",5,334.0,338.0,325.0,431.0,1418.0
9218,"['brutish', 'much', 'earli', '20th', 'centuri', 'although', 'knowledg', 'percept', 'markedli', 'chang', 'sinc', 'scientif', 'commun', 'imag', 'unevolv', 'caveman', 'archetyp', 'remain', 'preval', 'popular']",5,465.0,696.0,508.0,404.0,710.0
9219,"['compar', 'modern', 'human', 'neanderth', 'robust', 'build', 'proport', 'shorter', 'limb', 'featur', 'often', 'explain', 'adapt', 'conserv', 'heat', 'cold', 'climat', 'may', 'also', 'adapt']",5,407.0,347.0,390.0,339.0,1359.0
9220,"['sprint', 'warmer', 'forest', 'landscap', 'neanderth', 'often', 'inhabit', '65', 'nonetheless', 'cold-specif', 'adapt', 'specialis', 'bodi', 'fat', 'storag', '66', 'enlarg', 'nose', 'warm', 'air']",5,143.0,117.0,102.0,108.0,482.0
9221,"['67', 'although', 'nose', 'could', 'caus', 'genet', 'drift', '68', 'averag', 'neanderth', 'men', 'stood', 'around', '165', 'cm', '5', 'ft', '5', 'women', '153']",5,349.0,282.0,325.0,377.0,763.0
9222,"['cm', '5', 'ft', 'tall', 'similar', 'pre-industri', 'modern', 'human', '69', 'braincas', 'neanderth', 'men', 'women', 'averag', '1,600', 'cm3', '98', 'cu', '1,300', 'cm3']",5,190.0,151.0,205.0,197.0,1032.0
9223,"['neanderth', 'name', 'valley', 'neandert', 'first', 'identifi', 'specimen', 'found', 'valley', 'spell', 'neanderth', 'speci', 'spell', 'neanderthal', 'german', 'spell', 'reform', '1901', 'b', 'spell']",5,371.0,403.0,353.0,453.0,949.0
9224,"['neandert', 'speci', 'occasion', 'seen', 'english', 'even', 'scientif', 'public', 'scientif', 'name', 'h', 'neanderthalensi', 'alway', 'spell', 'th', 'accord', 'principl', 'prioriti', 'vernacular', 'name']",5,240.0,387.0,383.0,194.0,540.0
9225,"['speci', 'german', 'alway', 'neandertal', 'inhabit', 'neander', 'valley', 'wherea', 'neandert', 'alway', 'refer', 'valley', 'c', 'valley', 'name', 'late', '17th', 'centuri', 'german', 'theologian']",5,472.0,696.0,357.0,578.0,657.0
9226,"['hymn', 'writer', 'joachim', 'neander', 'often', 'visit', 'area', '92', 'neanderth', 'pronounc', 'use', 'niˈændərtɑːl', '95', 'standard', 'english', 'pronunci', 'th', 'fric', 'θ', 'niˈændərθɔːl']",5,349.0,379.0,279.0,254.0,728.0
9227,"['neanderth', '1', 'type', 'specimen', 'known', 'neanderth', 'cranium', 'neanderth', 'skull', 'anthropolog', 'literatur', 'individu', 'reconstruct', 'basi', 'skull', 'occasion', 'call', 'neanderth', 'man', '98']",5,255.0,233.0,198.0,168.0,1061.0
9228,"['binomi', 'name', 'homo', 'neanderthalensi', '—', 'extend', 'name', 'neanderth', 'man', 'individu', 'specimen', 'entir', 'speci', 'formal', 'recogn', 'distinct', 'human', '—', 'first', 'propos']",5,499.0,516.0,506.0,378.0,1493.0
9229,"['irish', 'geologist', 'william', 'king', 'paper', 'read', '33rd', 'british', 'scienc', 'associ', '1863', '99', '100', '101', 'howev', '1864', 'recommend', 'neanderth', 'modern', 'human']",5,339.0,434.0,469.0,350.0,685.0
9230,"['middl', 'centuri', 'base', 'exposur', 'piltdown', 'man', 'hoax', 'well', 'reexamin', 'la', 'chapelle-aux-saint', '1', 'osteoarthr', 'caus', 'slouch', 'life', 'new', 'discoveri', 'scientif', 'commun']",5,465.0,576.0,523.0,380.0,533.0
9231,"['began', 'rework', 'understand', 'neanderth', 'idea', 'neanderth', 'behaviour', 'intellig', 'cultur', 'discuss', 'humanlik', 'imag', 'emerg', '1939', 'american', 'anthropologist', 'carleton', 'coon', 'reconstruct', 'neanderth']",5,190.0,171.0,155.0,220.0,847.0
9232,"['modern', 'busi', 'suit', 'hat', 'emphas', 'would', 'less', 'indistinguish', 'modern', 'human', 'surviv', 'present', 'william', ""golding'"", '1955', 'novel', 'inheritor', 'depict', 'neanderth', 'much']",5,253.0,314.0,311.0,255.0,1014.0
9233,"['emot', 'civilis', '26', '25', '111', 'howev', ""boule'"", 'imag', 'continu', 'influenc', 'work', '1960', 'modern', 'day', 'neanderth', 'reconstruct', 'often', 'humanlik', '106', '111']",5,418.0,400.0,406.0,378.0,802.0
9234,"['neanderth', 'hominid', 'genu', 'homo', 'human', 'gener', 'classifi', 'distinct', 'speci', 'h', 'neanderthalensi', 'although', 'sometim', 'subspeci', 'modern', 'human', 'h', 'sapien', 'neanderthalensi', 'would']",5,246.0,215.0,256.0,236.0,1895.0
9235,"['larg', 'part', 'controversi', 'stem', 'vagu', 'term', 'speci', 'gener', 'use', 'distinguish', 'two', 'genet', 'isol', 'popul', 'admixtur', 'modern', 'human', 'neanderth', 'known', 'occur']",5,652.0,575.0,519.0,518.0,1691.0
